edge_id,scenario_id,effective_time_hours,effective_cost_yuan_per_two,effective_risk,is_available,availability_note
R0062,duku_weather_disruption,1.5,52.25,0.08,True,
R0062,hotel_full_price_surge,1.5,52.25,0.08,True,
R0062,mayday_peak,1.5,52.25,0.08,True,
R0062,summer_peak,1.5,52.25,0.08,True,
R0063,base_summer,1.5,52.25,0.08,True,
R0063,duku_weather_disruption,1.5,52.25,0.08,True,
R0063,hotel_full_price_surge,1.5,52.25,0.08,True,
R0063,mayday_peak,1.5,52.25,0.08,True,
R0063,summer_peak,1.5,52.25,0.08,True,
R0064,base_summer,6.5,291.5,0.08,True,
R0064,duku_weather_disruption,6.5,291.5,0.08,True,
R0064,hotel_full_price_surge,6.5,291.5,0.08,True,
R0064,mayday_peak,6.5,291.5,0.08,True,
R0064,summer_peak,6.5,291.5,0.08,True,
R0065,base_summer,6.5,291.5,0.08,True,
R0065,duku_weather_disruption,6.5,291.5,0.08,True,
R0065,hotel_full_price_surge,6.5,291.5,0.08,True,
R0065,mayday_peak,6.5,291.5,0.08,True,
R0065,summer_peak,6.5,291.5,0.08,True,
R0066,base_summer,7.5,341.0,0.08,True,
R0066,duku_weather_disruption,7.5,341.0,0.08,True,
R0066,hotel_full_price_surge,7.5,341.0,0.08,True,
R0066,mayday_peak,7.5,341.0,0.08,True,
R0066,summer_peak,7.5,341.0,0.08,True,
R0067,base_summer,7.5,341.0,0.08,True,
R0067,duku_weather_disruption,7.5,341.0,0.08,True,
R0067,hotel_full_price_surge,7.5,341.0,0.08,True,
R0067,mayday_peak,7.5,341.0,0.08,True,
R0067,summer_peak,7.5,341.0,0.08,True,
R0068,base_summer,8.5,374.0,0.08,True,
R0068,duku_weather_disruption,8.5,374.0,0.08,True,
R0068,hotel_full_price_surge,8.5,374.0,0.08,True,
R0068,mayday_peak,8.5,374.0,0.08,True,
R0068,summer_peak,8.5,374.0,0.08,True,
R0069,base_summer,8.5,374.0,0.08,True,
R0069,duku_weather_disruption,8.5,374.0,0.08,True,
R0069,hotel_full_price_surge,8.5,374.0,0.08,True,
R0069,mayday_peak,8.5,374.0,0.08,True,
R0069,summer_peak,8.5,374.0,0.08,True,
R0070,base_summer,1.8,66.0,0.08,True,
R0070,duku_weather_disruption,1.8,66.0,0.08,True,
R0070,hotel_full_price_surge,1.8,66.0,0.08,True,
R0070,mayday_peak,1.8,66.0,0.08,True,
R0070,summer_peak,1.8,66.0,0.08,True,
R0071,base_summer,1.8,66.0,0.08,True,
R0071,duku_weather_disruption,1.8,66.0,0.08,True,
R0071,hotel_full_price_surge,1.8,66.0,0.08,True,
R0071,mayday_peak,1.8,66.0,0.08,True,
R0071,summer_peak,1.8,66.0,0.08,True,
R0072,base_summer,1.2,49.5,0.08,True,
R0072,duku_weather_disruption,1.2,49.5,0.08,True,
R0072,hotel_full_price_surge,1.2,49.5,0.08,True,
R0072,mayday_peak,1.2,49.5,0.08,True,
R0072,summer_peak,1.2,49.5,0.08,True,
R0073,base_summer,1.2,49.5,0.08,True,
R0073,duku_weather_disruption,1.2,49.5,0.08,True,
R0073,hotel_full_price_surge,1.2,49.5,0.08,True,
R0073,mayday_peak,1.2,49.5,0.08,True,
R0073,summer_peak,1.2,49.5,0.08,True,
R0074,base_summer,1.0,24.75,0.08,True,
R0074,duku_weather_disruption,1.0,24.75,0.08,True,
R0074,hotel_full_price_surge,1.0,24.75,0.08,True,
R0074,mayday_peak,1.0,24.75,0.08,True,
R0074,summer_peak,1.0,24.75,0.08,True,
R0075,base_summer,1.0,24.75,0.08,True,
R0075,duku_weather_disruption,1.0,24.75,0.08,True,
R0075,hotel_full_price_surge,1.0,24.75,0.08,True,
R0075,mayday_peak,1.0,24.75,0.08,True,
R0075,summer_peak,1.0,24.75,0.08,True,
R0076,base_summer,2.0,63.25,0.08,True,
R0076,duku_weather_disruption,2.0,63.25,0.08,True,
R0076,hotel_full_price_surge,2.0,63.25,0.08,True,
R0076,mayday_peak,2.0,63.25,0.08,True,
R0076,summer_peak,2.0,63.25,0.08,True,
R0077,base_summer,2.0,63.25,0.08,True,
R0077,duku_weather_disruption,2.0,63.25,0.08,True,
R0077,hotel_full_price_surge,2.0,63.25,0.08,True,
R0077,mayday_peak,2.0,63.25,0.08,True,
R0077,summer_peak,2.0,63.25,0.08,True,
R0078,base_summer,3.5,99.0,0.08,True,
R0078,duku_weather_disruption,3.5,99.0,0.08,True,
R0078,hotel_full_price_surge,3.5,99.0,0.08,True,
R0078,mayday_peak,3.5,99.0,0.08,True,
R0078,summer_peak,3.5,99.0,0.08,True,
R0079,base_summer,3.5,99.0,0.08,True,
R0079,duku_weather_disruption,3.5,99.0,0.08,True,
R0079,hotel_full_price_surge,3.5,99.0,0.08,True,
R0079,mayday_peak,3.5,99.0,0.08,True,
R0079,summer_peak,3.5,99.0,0.08,True,
R0080,base_summer,2.5,88.0,0.08,True,
R0080,duku_weather_disruption,2.5,88.0,0.08,True,
R0080,hotel_full_price_surge,2.5,88.0,0.08,True,
R0080,mayday_peak,2.5,88.0,0.08,True,
R0080,summer_peak,2.5,88.0,0.08,True,
R0081,base_summer,2.5,88.0,0.08,True,
R0081,duku_weather_disruption,2.5,88.0,0.08,True,
R0081,hotel_full_price_surge,2.5,88.0,0.08,True,
R0081,mayday_peak,2.5,88.0,0.08,True,
R0081,summer_peak,2.5,88.0,0.08,True,
R0082,base_summer,4.0,143.0,0.35,True,
R0082,duku_weather_disruption,4.0,143.0,0.35,True,
R0082,hotel_full_price_surge,4.0,143.0,0.35,True,
R0082,mayday_peak,,143.0,0.75,False,五一默认不使用独库/G217季节敏感边
R0082,summer_peak,4.0,143.0,0.35,True,
R0083,base_summer,4.0,143.0,0.35,True,
R0083,duku_weather_disruption,4.0,143.0,0.35,True,
R0083,hotel_full_price_surge,4.0,143.0,0.35,True,
R0083,mayday_peak,,143.0,0.75,False,五一默认不使用独库/G217季节敏感边
R0083,summer_peak,4.0,143.0,0.35,True,
R0084,base_summer,9.0,390.5,0.08,True,
R0084,duku_weather_disruption,9.0,390.5,0.08,True,
R0084,hotel_full_price_surge,9.0,390.5,0.08,True,
R0084,mayday_peak,9.0,390.5,0.08,True,
R0084,summer_peak,9.0,390.5,0.08,True,
R0085,base_summer,9.0,390.5,0.08,True,
R0085,duku_weather_disruption,9.0,390.5,0.08,True,
R0085,hotel_full_price_surge,9.0,390.5,0.08,True,
R0085,mayday_peak,9.0,390.5,0.08,True,
R0085,summer_peak,9.0,390.5,0.08,True,
R0086,base_summer,4.5,159.5,0.08,True,
R0086,duku_weather_disruption,4.5,159.5,0.08,True,
R0086,hotel_full_price_surge,4.5,159.5,0.08,True,
R0086,mayday_peak,4.5,159.5,0.08,True,
R0086,summer_peak,4.5,159.5,0.08,True,
R0087,base_summer,4.5,159.5,0.08,True,
R0087,duku_weather_disruption,4.5,159.5,0.08,True,
R0087,hotel_full_price_surge,4.5,159.5,0.08,True,
R0087,mayday_peak,4.5,159.5,0.08,True,
R0087,summer_peak,4.5,159.5,0.08,True,
R0088,base_summer,2.5,104.5,0.08,True,
R0088,duku_weather_disruption,2.5,104.5,0.08,True,
R0088,hotel_full_price_surge,2.5,104.5,0.08,True,
R0088,mayday_peak,2.5,104.5,0.08,True,
R0088,summer_peak,2.5,104.5,0.08,True,
R0089,base_summer,2.5,104.5,0.08,True,
R0089,duku_weather_disruption,2.5,104.5,0.08,True,
R0089,hotel_full_price_surge,2.5,104.5,0.08,True,
R0089,mayday_peak,2.5,104.5,0.08,True,
R0089,summer_peak,2.5,104.5,0.08,True,
R0090,base_summer,6.5,275.0,0.08,True,
R0090,duku_weather_disruption,6.5,275.0,0.08,True,
R0090,hotel_full_price_surge,6.5,275.0,0.08,True,
R0090,mayday_peak,6.5,275.0,0.08,True,
R0090,summer_peak,6.5,275.0,0.08,True,
R0091,base_summer,6.5,275.0,0.08,True,
R0091,duku_weather_disruption,6.5,275.0,0.08,True,
R0091,hotel_full_price_surge,6.5,275.0,0.08,True,
R0091,mayday_peak,6.5,275.0,0.08,True,
R0091,summer_peak,6.5,275.0,0.08,True,
R0092,base_summer,1.5,60.5,0.08,True,
R0092,duku_weather_disruption,1.5,60.5,0.08,True,
R0092,hotel_full_price_surge,1.5,60.5,0.08,True,
R0092,mayday_peak,1.5,60.5,0.08,True,
R0092,summer_peak,1.5,60.5,0.08,True,
R0093,base_summer,1.5,60.5,0.08,True,
R0093,duku_weather_disruption,1.5,60.5,0.08,True,
R0093,hotel_full_price_surge,1.5,60.5,0.08,True,
R0093,mayday_peak,1.5,60.5,0.08,True,
R0093,summer_peak,1.5,60.5,0.08,True,
R0094,base_summer,10.0,451.0,0.08,True,
R0094,duku_weather_disruption,10.0,451.0,0.08,True,
R0094,hotel_full_price_surge,10.0,451.0,0.08,True,
R0094,mayday_peak,10.0,451.0,0.08,True,
R0094,summer_peak,10.0,451.0,0.08,True,
R0095,base_summer,10.0,451.0,0.08,True,
R0095,duku_weather_disruption,10.0,451.0,0.08,True,
R0095,hotel_full_price_surge,10.0,451.0,0.08,True,
R0095,mayday_peak,10.0,451.0,0.08,True,
R0095,summer_peak,10.0,451.0,0.08,True,
R0096,base_summer,4.5,192.5,0.08,True,
R0096,duku_weather_disruption,4.5,192.5,0.08,True,
R0096,hotel_full_price_surge,4.5,192.5,0.08,True,
R0096,mayday_peak,4.5,192.5,0.08,True,
R0096,summer_peak,4.5,192.5,0.08,True,
R0097,base_summer,4.5,192.5,0.08,True,
R0097,duku_weather_disruption,4.5,192.5,0.08,True,
R0097,hotel_full_price_surge,4.5,192.5,0.08,True,
R0097,mayday_peak,4.5,192.5,0.08,True,
R0097,summer_peak,4.5,192.5,0.08,True,
RL0098,base_summer,1.533,49.0,0.04,True,
RL0098,summer_peak,1.572,53.9,0.06,True,
RL0098,mayday_peak,1.596,58.8,0.08,True,
RL0098,duku_weather_disruption,1.533,49.0,0.04,True,
RL0098,hotel_full_price_surge,1.533,49.0,0.04,True,
RL0098R,base_summer,1.533,49.0,0.04,True,
RL0098R,summer_peak,1.572,53.9,0.06,True,
RL0098R,mayday_peak,1.596,58.8,0.08,True,
RL0098R,duku_weather_disruption,1.533,49.0,0.04,True,
RL0098R,hotel_full_price_surge,1.533,49.0,0.04,True,
RL0099,base_summer,4.2,216.0,0.04,True,
RL0099,summer_peak,4.373,237.6,0.06,True,
RL0099,mayday_peak,4.476,259.2,0.08,True,
RL0099,duku_weather_disruption,4.2,216.0,0.04,True,
RL0099,hotel_full_price_surge,4.2,216.0,0.04,True,
RL0099R,base_summer,4.2,216.0,0.04,True,
RL0099R,summer_peak,4.373,237.6,0.06,True,
RL0099R,mayday_peak,4.476,259.2,0.08,True,
RL0099R,duku_weather_disruption,4.2,216.0,0.04,True,
RL0099R,hotel_full_price_surge,4.2,216.0,0.04,True,
RL0100,base_summer,5.733,162.0,0.04,True,
RL0100,summer_peak,5.982,178.2,0.06,True,
RL0100,mayday_peak,6.132,194.4,0.08,True,
RL0100,duku_weather_disruption,5.733,162.0,0.04,True,
RL0100,hotel_full_price_surge,5.733,162.0,0.04,True,
RL0100R,base_summer,5.733,162.0,0.04,True,
RL0100R,summer_peak,5.982,178.2,0.06,True,
RL0100R,mayday_peak,6.132,194.4,0.08,True,
RL0100R,duku_weather_disruption,5.733,162.0,0.04,True,
RL0100R,hotel_full_price_surge,5.733,162.0,0.04,True,
RL0101,base_summer,12.25,2760.0,0.04,True,
RL0101,summer_peak,12.825,3036.0,0.06,True,
RL0101,mayday_peak,13.17,3312.0,0.08,True,
RL0101,duku_weather_disruption,12.25,2760.0,0.04,True,
RL0101,hotel_full_price_surge,12.25,2760.0,0.04,True,
RL0101R,base_summer,12.25,2760.0,0.04,True,
RL0101R,summer_peak,12.825,3036.0,0.06,True,
RL0101R,mayday_peak,13.17,3312.0,0.08,True,
RL0101R,duku_weather_disruption,12.25,2760.0,0.04,True,
RL0101R,hotel_full_price_surge,12.25,2760.0,0.04,True,
RL0102,base_summer,4.567,916.08,0.04,True,
RL0102,summer_peak,4.758,1007.69,0.06,True,
RL0102,mayday_peak,4.872,1099.3,0.08,True,
RL0102,duku_weather_disruption,4.567,916.08,0.04,True,
RL0102,hotel_full_price_surge,4.567,916.08,0.04,True,
RL0102R,base_summer,4.567,916.08,0.04,True,
RL0102R,summer_peak,4.758,1007.69,0.06,True,
RL0102R,mayday_peak,4.872,1099.3,0.08,True,
RL0102R,duku_weather_disruption,4.567,916.08,0.04,True,
RL0102R,hotel_full_price_surge,4.567,916.08,0.04,True,
RL0103,base_summer,10.367,257.0,0.04,True,
RL0103,summer_peak,10.848,282.7,0.06,True,
RL0103,mayday_peak,11.136,308.4,0.08,True,
RL0103,duku_weather_disruption,10.367,257.0,0.04,True,
RL0103,hotel_full_price_surge,10.367,257.0,0.04,True,
RL0103R,base_summer,10.367,257.0,0.04,True,
RL0103R,summer_peak,10.848,282.7,0.06,True,
RL0103R,mayday_peak,11.136,308.4,0.08,True,
RL0103R,duku_weather_disruption,10.367,257.0,0.04,True,
RL0103R,hotel_full_price_surge,10.367,257.0,0.04,True,
RL0104,base_summer,2.833,499.92,0.04,True,
RL0104,summer_peak,2.937,549.91,0.06,True,
RL0104,mayday_peak,3.0,599.9,0.08,True,
RL0104,duku_weather_disruption,2.833,499.92,0.04,True,
RL0104,hotel_full_price_surge,2.833,499.92,0.04,True,
RL0104R,base_summer,2.833,499.92,0.04,True,
RL0104R,summer_peak,2.937,549.91,0.06,True,
RL0104R,mayday_peak,3.0,599.9,0.08,True,
RL0104R,duku_weather_disruption,2.833,499.92,0.04,True,
RL0104R,hotel_full_price_surge,2.833,499.92,0.04,True,
RL0105,base_summer,3.15,87.0,0.04,True,
RL0105,summer_peak,3.27,95.7,0.06,True,
RL0105,mayday_peak,3.342,104.4,0.08,True,
RL0105,duku_weather_disruption,3.15,87.0,0.04,True,
RL0105,hotel_full_price_surge,3.15,87.0,0.04,True,
RL0105R,base_summer,3.15,87.0,0.04,True,
RL0105R,summer_peak,3.27,95.7,0.06,True,
RL0105R,mayday_peak,3.342,104.4,0.08,True,
RL0105R,duku_weather_disruption,3.15,87.0,0.04,True,
RL0105R,hotel_full_price_surge,3.15,87.0,0.04,True,
AR0106,base_summer,5.5,2440.0,0.06,True,
AR0106,summer_peak,5.725,3050.0,0.1,True,
AR0106,mayday_peak,5.95,3294.0,0.12,True,
AR0106,duku_weather_disruption,5.5,2440.0,0.06,True,
AR0106,hotel_full_price_surge,5.5,2440.0,0.06,True,
AR0106R,base_summer,5.5,2440.0,0.06,True,
AR0106R,summer_peak,5.725,3050.0,0.1,True,
AR0106R,mayday_peak,5.95,3294.0,0.12,True,
AR0106R,duku_weather_disruption,5.5,2440.0,0.06,True,
AR0106R,hotel_full_price_surge,5.5,2440.0,0.06,True,
AR0107,base_summer,4.75,1118.0,0.06,True,
AR0107,summer_peak,4.938,1397.5,0.1,True,
AR0107,mayday_peak,5.125,1509.3,0.12,True,
AR0107,duku_weather_disruption,4.75,1118.0,0.06,True,
AR0107,hotel_full_price_surge,4.75,1118.0,0.06,True,
AR0107R,base_summer,4.75,1118.0,0.06,True,
AR0107R,summer_peak,4.938,1397.5,0.1,True,
AR0107R,mayday_peak,5.125,1509.3,0.12,True,
AR0107R,duku_weather_disruption,4.75,1118.0,0.06,True,
AR0107R,hotel_full_price_surge,4.75,1118.0,0.06,True,
AR0108,base_summer,4.583,2188.0,0.06,True,
AR0108,summer_peak,4.762,2735.0,0.1,True,
AR0108,mayday_peak,4.941,2953.8,0.12,True,
AR0108,duku_weather_disruption,4.583,2188.0,0.06,True,
AR0108,hotel_full_price_surge,4.583,2188.0,0.06,True,
AR0108R,base_summer,4.583,2188.0,0.06,True,
AR0108R,summer_peak,4.762,2735.0,0.1,True,
AR0108R,mayday_peak,4.941,2953.8,0.12,True,
AR0108R,duku_weather_disruption,4.583,2188.0,0.06,True,
AR0108R,hotel_full_price_surge,4.583,2188.0,0.06,True,
AR0109,base_summer,4.833,1760.0,0.06,True,
AR0109,summer_peak,5.025,2200.0,0.1,True,
AR0109,mayday_peak,5.216,2376.0,0.12,True,
AR0109,duku_weather_disruption,4.833,1760.0,0.06,True,
AR0109,hotel_full_price_surge,4.833,1760.0,0.06,True,
AR0109R,base_summer,4.833,1760.0,0.06,True,
AR0109R,summer_peak,5.025,2200.0,0.1,True,
AR0109R,mayday_peak,5.216,2376.0,0.12,True,
AR0109R,duku_weather_disruption,4.833,1760.0,0.06,True,
AR0109R,hotel_full_price_surge,4.833,1760.0,0.06,True,
AR0110,base_summer,5.5,2252.0,0.06,True,
AR0110,summer_peak,5.725,2815.0,0.1,True,
AR0110,mayday_peak,5.95,3040.2,0.12,True,
AR0110,duku_weather_disruption,5.5,2252.0,0.06,True,
AR0110,hotel_full_price_surge,5.5,2252.0,0.06,True,
AR0110R,base_summer,5.5,2252.0,0.06,True,
AR0110R,summer_peak,5.725,2815.0,0.1,True,
AR0110R,mayday_peak,5.95,3040.2,0.12,True,
AR0110R,duku_weather_disruption,5.5,2252.0,0.06,True,
AR0110R,hotel_full_price_surge,5.5,2252.0,0.06,True,
AR0111,base_summer,4.833,1060.0,0.06,True,
AR0111,summer_peak,5.025,1325.0,0.1,True,
AR0111,mayday_peak,5.216,1431.0,0.12,True,
AR0111,duku_weather_disruption,4.833,1060.0,0.06,True,
AR0111,hotel_full_price_surge,4.833,1060.0,0.06,True,
AR0111R,base_summer,4.833,1060.0,0.06,True,
AR0111R,summer_peak,5.025,1325.0,0.1,True,
AR0111R,mayday_peak,5.216,1431.0,0.12,True,
AR0111R,duku_weather_disruption,4.833,1060.0,0.06,True,
AR0111R,hotel_full_price_surge,4.833,1060.0,0.06,True,
AR0112,base_summer,4.833,1660.0,0.06,True,
AR0112,summer_peak,5.025,2075.0,0.1,True,
AR0112,mayday_peak,5.216,2241.0,0.12,True,
AR0112,duku_weather_disruption,4.833,1660.0,0.06,True,
AR0112,hotel_full_price_surge,4.833,1660.0,0.06,True,
AR0112R,base_summer,4.833,1660.0,0.06,True,
AR0112R,summer_peak,5.025,2075.0,0.1,True,
AR0112R,mayday_peak,5.216,2241.0,0.12,True,
AR0112R,duku_weather_disruption,4.833,1660.0,0.06,True,
AR0112R,hotel_full_price_surge,4.833,1660.0,0.06,True,
BS0113,base_summer,3.3,80.0,0.09,True,
BS0113,mayday_peak,4.05,88.0,0.14,True,
BS0113,duku_weather_disruption,3.3,80.0,0.09,True,
BS0113,hotel_full_price_surge,3.3,80.0,0.09,True,
BS0113,summer_peak,3.3,80.0,0.09,True,
BS0113R,base_summer,3.3,80.0,0.09,True,
BS0113R,mayday_peak,4.05,88.0,0.14,True,
BS0113R,duku_weather_disruption,3.3,80.0,0.09,True,
BS0113R,hotel_full_price_surge,3.3,80.0,0.09,True,
BS0113R,summer_peak,3.3,80.0,0.09,True,
BS0114,base_summer,7.8,350.0,0.09,True,
BS0114,mayday_peak,9.9,385.0,0.14,True,
BS0114,duku_weather_disruption,7.8,350.0,0.09,True,
BS0114,hotel_full_price_surge,7.8,350.0,0.09,True,
BS0114,summer_peak,7.8,350.0,0.09,True,
BS0114R,base_summer,7.8,350.0,0.09,True,
BS0114R,mayday_peak,9.9,385.0,0.14,True,
BS0114R,duku_weather_disruption,7.8,350.0,0.09,True,
BS0114R,hotel_full_price_surge,7.8,350.0,0.09,True,
BS0114R,summer_peak,7.8,350.0,0.09,True,
BS0115,base_summer,18.8,660.0,0.09,True,
BS0115,mayday_peak,24.2,726.0,0.14,True,
BS0115,duku_weather_disruption,18.8,660.0,0.09,True,
BS0115,hotel_full_price_surge,18.8,660.0,0.09,True,
BS0115,summer_peak,18.8,660.0,0.09,True,
BS0115R,base_summer,18.8,660.0,0.09,True,
BS0115R,mayday_peak,24.2,726.0,0.14,True,
BS0115R,duku_weather_disruption,18.8,660.0,0.09,True,
BS0115R,hotel_full_price_surge,18.8,660.0,0.09,True,
BS0115R,summer_peak,18.8,660.0,0.09,True,
BS0116,base_summer,5.3,200.0,0.09,True,
BS0116,mayday_peak,6.65,220.0,0.14,True,
BS0116,duku_weather_disruption,5.3,200.0,0.09,True,
BS0116,hotel_full_price_surge,5.3,200.0,0.09,True,
BS0116,summer_peak,5.3,200.0,0.09,True,
BS0116R,base_summer,5.3,200.0,0.09,True,
BS0116R,mayday_peak,6.65,220.0,0.14,True,
BS0116R,duku_weather_disruption,5.3,200.0,0.09,True,
BS0116R,hotel_full_price_surge,5.3,200.0,0.09,True,
BS0116R,summer_peak,5.3,200.0,0.09,True,
BS0117,base_summer,6.8,250.0,0.09,True,
BS0117,mayday_peak,8.6,275.0,0.14,True,
BS0117,duku_weather_disruption,6.8,250.0,0.09,True,
BS0117,hotel_full_price_surge,6.8,250.0,0.09,True,
BS0117,summer_peak,6.8,250.0,0.09,True,
BS0117R,base_summer,6.8,250.0,0.09,True,
BS0117R,mayday_peak,8.6,275.0,0.14,True,
BS0117R,duku_weather_disruption,6.8,250.0,0.09,True,
BS0117R,hotel_full_price_surge,6.8,250.0,0.09,True,
BS0117R,summer_peak,6.8,250.0,0.09,True,
BS0118,base_summer,3.8,150.0,0.09,True,
BS0118,mayday_peak,4.7,165.0,0.14,True,
BS0118,duku_weather_disruption,3.8,150.0,0.09,True,
BS0118,hotel_full_price_surge,3.8,150.0,0.09,True,
BS0118,summer_peak,3.8,150.0,0.09,True,
BS0118R,base_summer,3.8,150.0,0.09,True,
BS0118R,mayday_peak,4.7,165.0,0.14,True,
BS0118R,duku_weather_disruption,3.8,150.0,0.09,True,
BS0118R,hotel_full_price_surge,3.8,150.0,0.09,True,
BS0118R,summer_peak,3.8,150.0,0.09,True,
SH0119,base_summer,0.15,15.0,0.04,True,
SH0119,mayday_peak,0.225,15.0,0.09,True,
SH0119,duku_weather_disruption,0.15,15.0,0.04,True,
SH0119,hotel_full_price_surge,0.15,15.0,0.04,True,
SH0119,summer_peak,0.15,15.0,0.04,True,
SH0119R,base_summer,0.15,15.0,0.04,True,
SH0119R,mayday_peak,0.225,15.0,0.09,True,
SH0119R,duku_weather_disruption,0.15,15.0,0.04,True,
SH0119R,hotel_full_price_surge,0.15,15.0,0.04,True,
SH0119R,summer_peak,0.15,15.0,0.04,True,
SH0120,base_summer,1.0,15.0,0.04,True,
SH0120,mayday_peak,1.5,15.0,0.09,True,
SH0120,duku_weather_disruption,1.0,15.0,0.04,True,
SH0120,hotel_full_price_surge,1.0,15.0,0.04,True,
SH0120,summer_peak,1.0,15.0,0.04,True,
SH0120R,base_summer,1.0,15.0,0.04,True,
SH0120R,mayday_peak,1.5,15.0,0.09,True,
SH0120R,duku_weather_disruption,1.0,15.0,0.04,True,
SH0120R,hotel_full_price_surge,1.0,15.0,0.04,True,
SH0120R,summer_peak,1.0,15.0,0.04,True,
SH0121,base_summer,1.0,15.0,0.04,True,
SH0121,mayday_peak,1.5,15.0,0.09,True,
SH0121,duku_weather_disruption,1.0,15.0,0.04,True,
SH0121,hotel_full_price_surge,1.0,15.0,0.04,True,
SH0121,summer_peak,1.0,15.0,0.04,True,
SH0121R,base_summer,1.0,15.0,0.04,True,
SH0121R,mayday_peak,1.5,15.0,0.09,True,
SH0121R,duku_weather_disruption,1.0,15.0,0.04,True,
SH0121R,hotel_full_price_surge,1.0,15.0,0.04,True,
SH0121R,summer_peak,1.0,15.0,0.04,True,
SH0122,base_summer,0.3,15.0,0.04,True,
SH0122,mayday_peak,0.45,15.0,0.09,True,
SH0122,duku_weather_disruption,0.3,15.0,0.04,True,
SH0122,hotel_full_price_surge,0.3,15.0,0.04,True,
SH0122,summer_peak,0.3,15.0,0.04,True,
SH0122R,base_summer,0.3,15.0,0.04,True,
SH0122R,mayday_peak,0.45,15.0,0.09,True,
SH0122R,duku_weather_disruption,0.3,15.0,0.04,True,
SH0122R,hotel_full_price_surge,0.3,15.0,0.04,True,
SH0122R,summer_peak,0.3,15.0,0.04,True,
SH0123,base_summer,0.3,15.0,0.04,True,
SH0123,mayday_peak,0.45,15.0,0.09,True,
SH0123,duku_weather_disruption,0.3,15.0,0.04,True,
SH0123,hotel_full_price_surge,0.3,15.0,0.04,True,
SH0123,summer_peak,0.3,15.0,0.04,True,
SH0123R,base_summer,0.3,15.0,0.04,True,
SH0123R,mayday_peak,0.45,15.0,0.09,True,
SH0123R,duku_weather_disruption,0.3,15.0,0.04,True,
SH0123R,hotel_full_price_surge,0.3,15.0,0.04,True,
SH0123R,summer_peak,0.3,15.0,0.04,True,
SH0124,base_summer,0.3,15.0,0.04,True,
SH0124,mayday_peak,0.45,15.0,0.09,True,
SH0124,duku_weather_disruption,0.3,15.0,0.04,True,
SH0124,hotel_full_price_surge,0.3,15.0,0.04,True,
SH0124,summer_peak,0.3,15.0,0.04,True,
SH0124R,base_summer,0.3,15.0,0.04,True,
SH0124R,mayday_peak,0.45,15.0,0.09,True,
SH0124R,duku_weather_disruption,0.3,15.0,0.04,True,
SH0124R,hotel_full_price_surge,0.3,15.0,0.04,True,
SH0124R,summer_peak,0.3,15.0,0.04,True,
SH0125,base_summer,5.5,15.0,0.04,True,
SH0125,mayday_peak,8.25,15.0,0.09,True,
SH0125,duku_weather_disruption,5.5,15.0,0.04,True,
SH0125,hotel_full_price_surge,5.5,15.0,0.04,True,
SH0125,summer_peak,5.5,15.0,0.04,True,
SH0125R,base_summer,5.5,15.0,0.04,True,
SH0125R,mayday_peak,8.25,15.0,0.09,True,
SH0125R,duku_weather_disruption,5.5,15.0,0.04,True,
SH0125R,hotel_full_price_surge,5.5,15.0,0.04,True,
SH0125R,summer_peak,5.5,15.0,0.04,True,
SH0126,base_summer,0.15,15.0,0.04,True,
SH0126,mayday_peak,0.225,15.0,0.09,True,
SH0126,duku_weather_disruption,0.15,15.0,0.04,True,
SH0126,hotel_full_price_surge,0.15,15.0,0.04,True,
SH0126,summer_peak,0.15,15.0,0.04,True,
SH0126R,base_summer,0.15,15.0,0.04,True,
SH0126R,mayday_peak,0.225,15.0,0.09,True,
SH0126R,duku_weather_disruption,0.15,15.0,0.04,True,
SH0126R,hotel_full_price_surge,0.15,15.0,0.04,True,
SH0126R,summer_peak,0.15,15.0,0.04,True,
SH0127,base_summer,3.5,15.0,0.04,True,
SH0127,mayday_peak,5.25,15.0,0.09,True,
SH0127,duku_weather_disruption,3.5,15.0,0.04,True,
SH0127,hotel_full_price_surge,3.5,15.0,0.04,True,
SH0127,summer_peak,3.5,15.0,0.04,True,
SH0127R,base_summer,3.5,15.0,0.04,True,
SH0127R,mayday_peak,5.25,15.0,0.09,True,
SH0127R,duku_weather_disruption,3.5,15.0,0.04,True,
SH0127R,hotel_full_price_surge,3.5,15.0,0.04,True,
SH0127R,summer_peak,3.5,15.0,0.04,True,
SH0128,base_summer,2.0,15.0,0.04,True,
SH0128,mayday_peak,3.0,15.0,0.09,True,
SH0128,duku_weather_disruption,2.0,15.0,0.04,True,
SH0128,hotel_full_price_surge,2.0,15.0,0.04,True,
SH0128,summer_peak,2.0,15.0,0.04,True,
SH0128R,base_summer,2.0,15.0,0.04,True,
SH0128R,mayday_peak,3.0,15.0,0.09,True,
SH0128R,duku_weather_disruption,2.0,15.0,0.04,True,
SH0128R,hotel_full_price_surge,2.0,15.0,0.04,True,
SH0128R,summer_peak,2.0,15.0,0.04,True,
SH0129,base_summer,1.0,15.0,0.04,True,
SH0129,mayday_peak,1.5,15.0,0.09,True,
SH0129,duku_weather_disruption,1.0,15.0,0.04,True,
SH0129,hotel_full_price_surge,1.0,15.0,0.04,True,
SH0129,summer_peak,1.0,15.0,0.04,True,
SH0129R,base_summer,1.0,15.0,0.04,True,
SH0129R,mayday_peak,1.5,15.0,0.09,True,
SH0129R,duku_weather_disruption,1.0,15.0,0.04,True,
