constraint_family,constraint_id,day_index,location,resource_or_slot,load,capacity,utilization,overload,shadow_price_index,interpretation
spot_timeslot_capacity,D10_P019_morning,10,禾木村,morning,259.5,7980.0,0.0325,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D2_P001_morning,2,天山天池,morning,325.05,10294.2,0.0316,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D4_P029_afternoon,4,天山神秘大峡谷,afternoon,159.9,5130.0,0.0312,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D5_P033_afternoon,5,巴音布鲁克草原,afternoon,159.9,5130.0,0.0312,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D7_P014_afternoon,7,霍城薰衣草花田,afternoon,159.9,5130.0,0.0312,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D4_P029_evening,4,天山神秘大峡谷,evening,45.1,1482.0,0.0304,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D5_P033_evening,5,巴音布鲁克草原,evening,45.1,1482.0,0.0304,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D7_P014_evening,7,霍城薰衣草花田,evening,45.1,1482.0,0.0304,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D10_P001_afternoon,10,天山天池,afternoon,334.308,11029.5,0.0303,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D7_P019_morning,7,禾木村,morning,239.9,7980.0,0.0301,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D10_P001_evening,10,天山天池,evening,94.292,3186.3,0.0296,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D9_P001_afternoon,9,天山天池,afternoon,314.106,11029.5,0.0285,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D9_P001_evening,9,天山天池,evening,88.594,3186.3,0.0278,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D11_P008_afternoon,11,赛里木湖,afternoon,258.596,9405.0,0.0275,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D11_P008_evening,11,赛里木湖,evening,72.9373,2717.0,0.0268,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D5_P008_morning,5,赛里木湖,morning,234.4,8778.0,0.0267,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D9_P022_afternoon,9,五彩滩,afternoon,134.94,5130.0,0.0263,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D6_P022_morning,6,五彩滩,morning,124.748,4788.0,0.0261,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D9_P022_evening,9,五彩滩,evening,38.06,1482.0,0.0257,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D8_P015_morning,8,昭苏草原,morning,121.888,4788.0,0.0255,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D4_P017_afternoon,4,果子沟大桥,afternoon,234.4,9405.0,0.0249,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D10_P017_morning,10,果子沟大桥,morning,215.462,8778.0,0.0245,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D10_P021_afternoon,10,可可托海,afternoon,124.748,5130.0,0.0243,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D11_P018_morning,11,喀纳斯湖,morning,259.5,10773.0,0.0241,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D9_P029_afternoon,9,天山神秘大峡谷,afternoon,121.888,5130.0,0.0238,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D6_P022_evening,6,五彩滩,evening,35.1853,1482.0,0.0237,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D10_P021_evening,10,可可托海,evening,35.1853,1482.0,0.0237,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D8_P015_evening,8,昭苏草原,evening,34.3787,1482.0,0.0232,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D9_P029_evening,9,天山神秘大峡谷,evening,34.3787,1482.0,0.0232,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D10_P017_evening,10,果子沟大桥,evening,60.7713,2717.0,0.0224,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D9_P018_morning,9,喀纳斯湖,morning,239.9,10773.0,0.0223,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D4_P025_morning,4,艾提尕尔清真寺,morning,52.0,2394.0,0.0217,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D11_P024_morning,11,喀什古城,morning,1041.35,47880.0,0.0217,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D11_P029_morning,11,天山神秘大峡谷,morning,100.0,4788.0,0.0209,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D5_P017_morning,5,果子沟大桥,morning,180.258,8778.0,0.0205,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D7_P026_afternoon,7,香妃园,afternoon,52.0,2565.0,0.0203,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D4_P025_evening,4,艾提尕尔清真寺,evening,14.6667,741.0,0.0198,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D7_P026_evening,7,香妃园,evening,14.6667,741.0,0.0198,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D10_P008_afternoon,10,赛里木湖,afternoon,182.754,9405.0,0.0194,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D11_P017_afternoon,11,果子沟大桥,afternoon,182.754,9405.0,0.0194,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D6_P008_afternoon,6,赛里木湖,afternoon,180.258,9405.0,0.0192,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D10_P008_evening,10,赛里木湖,evening,51.546,2717.0,0.019,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D11_P017_evening,11,果子沟大桥,evening,51.546,2717.0,0.019,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D7_P008_afternoon,7,赛里木湖,afternoon,177.58,9405.0,0.0189,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D5_P017_evening,5,果子沟大桥,evening,50.842,2717.0,0.0187,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D6_P008_evening,6,赛里木湖,evening,50.842,2717.0,0.0187,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D7_P008_evening,7,赛里木湖,evening,50.0867,2717.0,0.0184,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D8_P017_morning,8,果子沟大桥,morning,159.9,8778.0,0.0182,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D8_P017_evening,8,果子沟大桥,evening,45.1,2717.0,0.0166,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D4_P040_afternoon,4,奥依塔克冰川,afternoon,83.46,5130.0,0.0163,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D11_P014_afternoon,11,霍城薰衣草花田,afternoon,83.46,5130.0,0.0163,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D6_P001_afternoon,6,天山天池,afternoon,177.58,11029.5,0.0161,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D4_P040_evening,4,奥依塔克冰川,evening,23.54,1482.0,0.0159,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D11_P014_evening,11,霍城薰衣草花田,evening,23.54,1482.0,0.0159,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D10_P019_afternoon,10,禾木村,afternoon,134.94,8550.0,0.0158,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D6_P001_evening,6,天山天池,evening,50.0867,3186.3,0.0157,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D8_P001_morning,8,天山天池,morning,160.5,10294.2,0.0156,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D10_P019_evening,10,禾木村,evening,38.06,2470.0,0.0154,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D2_P001_afternoon,2,天山天池,afternoon,169.026,11029.5,0.0153,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D2_P001_evening,2,天山天池,evening,47.674,3186.3,0.015,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D7_P019_afternoon,7,禾木村,afternoon,124.748,8550.0,0.0146,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D7_P019_evening,7,禾木村,evening,35.1853,2470.0,0.0142,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D4_P017_morning,4,果子沟大桥,morning,121.888,8778.0,0.0139,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D5_P008_afternoon,5,赛里木湖,afternoon,121.888,9405.0,0.013,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D4_P017_evening,4,果子沟大桥,evening,34.3787,2717.0,0.0127,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D5_P008_evening,5,赛里木湖,evening,34.3787,2717.0,0.0127,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D11_P018_afternoon,11,喀纳斯湖,afternoon,134.94,11542.5,0.0117,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D11_P018_evening,11,喀纳斯湖,evening,38.06,3334.5,0.0114,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D1_P024_morning,1,喀什古城,morning,525.5,47880.0,0.011,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D9_P018_afternoon,9,喀纳斯湖,afternoon,124.748,11542.5,0.0108,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D9_P018_evening,9,喀纳斯湖,evening,35.1853,3334.5,0.0106,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D11_P024_afternoon,11,喀什古城,afternoon,541.502,51300.0,0.0106,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D11_P024_evening,11,喀什古城,evening,152.7313,14820.0,0.0103,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D11_P029_afternoon,11,天山神秘大峡谷,afternoon,52.0,5130.0,0.0101,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D11_P029_evening,11,天山神秘大峡谷,evening,14.6667,1482.0,0.0099,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D8_P001_afternoon,8,天山天池,afternoon,83.46,11029.5,0.0076,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D8_P001_evening,8,天山天池,evening,23.54,3186.3,0.0074,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D5_P024_morning,5,喀什古城,morning,260.5,47880.0,0.0054,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D1_P024_afternoon,1,喀什古城,afternoon,273.26,51300.0,0.0053,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D1_P024_evening,1,喀什古城,evening,77.0733,14820.0,0.0052,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D5_P024_afternoon,5,喀什古城,afternoon,135.46,51300.0,0.0026,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D5_P024_evening,5,喀什古城,evening,38.2067,14820.0,0.0026,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
