from_spot_id,from_spot_name,to_spot_id,to_spot_name,scenario_id,shortest_time_hours,shortest_cost_yuan_per_two,path_risk,path_modes
P007,楼兰古城,P009,那拉提草原,base_summer,13.591,571.05,0.33,self_drive
P007,楼兰古城,P010,喀拉峻大草原,base_summer,15.648,3772.98,0.381,self_drive -> scenic_shuttle -> transfer -> air -> air -> transfer -> self_drive -> scenic_shuttle
P007,楼兰古城,P011,高昌故城,base_summer,10.263,2703.77,0.318,self_drive -> scenic_shuttle -> transfer -> air -> transfer -> self_drive
P007,楼兰古城,P012,苏公塔,base_summer,9.739,2688.02,0.308,self_drive -> scenic_shuttle -> transfer -> air -> transfer -> self_drive
P007,楼兰古城,P013,吐峪沟麻扎村,base_summer,10.109,2715.95,0.325,self_drive -> scenic_shuttle -> transfer -> air -> transfer -> self_drive
P007,楼兰古城,P014,霍城薰衣草花田,base_summer,13.648,3734.48,0.381,self_drive -> scenic_shuttle -> transfer -> air -> air -> transfer -> self_drive -> scenic_shuttle
P007,楼兰古城,P015,昭苏草原,base_summer,18.148,3808.73,0.381,self_drive -> scenic_shuttle -> transfer -> air -> air -> transfer -> self_drive -> scenic_shuttle
P007,楼兰古城,P016,夏塔古道,base_summer,16.648,3873.73,0.381,self_drive -> scenic_shuttle -> transfer -> air -> air -> transfer -> self_drive -> scenic_shuttle
P007,楼兰古城,P017,果子沟大桥,base_summer,13.38,2907.22,0.503,self_drive -> scenic_shuttle -> transfer -> air -> transfer -> self_drive -> scenic_shuttle -> scenic_shuttle
P007,楼兰古城,P018,喀纳斯湖,base_summer,13.73,2905.41,0.502,self_drive -> scenic_shuttle -> transfer -> air -> transfer -> self_drive -> scenic_shuttle -> scenic_shuttle
P007,楼兰古城,P019,禾木村,base_summer,13.73,2905.41,0.502,self_drive -> scenic_shuttle -> transfer -> air -> transfer -> self_drive -> scenic_shuttle -> scenic_shuttle
P007,楼兰古城,P020,白哈巴村,base_summer,14.588,2922.64,0.552,self_drive -> scenic_shuttle -> transfer -> air -> transfer -> self_drive -> scenic_shuttle -> scenic_shuttle -> self_drive
P007,楼兰古城,P021,可可托海,base_summer,13.211,2864.87,0.416,self_drive -> scenic_shuttle -> transfer -> air -> transfer -> self_drive
P007,楼兰古城,P022,五彩滩,base_summer,13.43,2875.41,0.422,self_drive -> scenic_shuttle -> transfer -> air -> transfer -> self_drive
P007,楼兰古城,P023,世界魔鬼城,base_summer,11.753,2813.63,0.385,self_drive -> scenic_shuttle -> transfer -> air -> transfer -> self_drive
P007,楼兰古城,P024,喀什古城,base_summer,0.198,1.73,0.041,self_drive
P007,楼兰古城,P025,艾提尕尔清真寺,base_summer,0.225,2.05,0.041,self_drive
P007,楼兰古城,P026,香妃园,base_summer,0.277,2.77,0.042,self_drive
P007,楼兰古城,P027,帕米尔高原白沙湖,base_summer,3.603,105.02,0.104,self_drive
P007,楼兰古城,P028,石头城遗址,base_summer,5.114,159.85,0.137,self_drive
P007,楼兰古城,P029,天山神秘大峡谷,base_summer,8.479,417.54,0.33,self_drive
P007,楼兰古城,P030,库车王府,base_summer,7.243,390.33,0.277,self_drive
P007,楼兰古城,P031,克孜尔石窟,base_summer,7.681,384.68,0.273,self_drive
P007,楼兰古城,P032,博斯腾湖,base_summer,11.693,547.33,0.437,self_drive -> scenic_shuttle -> transfer -> rail -> transfer -> scenic_shuttle
P007,楼兰古城,P033,巴音布鲁克草原,base_summer,11.664,521.51,0.33,self_drive
P007,楼兰古城,P034,罗布人村寨,base_summer,12.169,2800.55,0.377,self_drive -> scenic_shuttle -> transfer -> air -> transfer -> self_drive
P007,楼兰古城,P035,江布拉克草原,base_summer,9.94,2703.41,0.318,self_drive -> scenic_shuttle -> transfer -> air -> transfer -> self_drive
P007,楼兰古城,P036,北庭故城遗址,base_summer,9.245,2670.02,0.298,self_drive -> scenic_shuttle -> transfer -> air -> transfer -> self_drive
P007,楼兰古城,P037,和田博物馆,base_summer,5.474,272.38,0.205,self_drive
P007,楼兰古城,P038,尼雅遗址,base_summer,9.265,1048.31,0.281,self_drive -> scenic_shuttle -> transfer -> rail -> transfer -> self_drive -> scenic_shuttle
P007,楼兰古城,P039,千里葡萄长廊,base_summer,5.552,274.71,0.206,self_drive
P007,楼兰古城,P040,奥依塔克冰川,base_summer,2.041,57.19,0.075,self_drive
P008,赛里木湖,P001,天山天池,base_summer,6.072,327.06,0.238,self_drive
P008,赛里木湖,P002,达坂城古镇,base_summer,6.763,355.16,0.255,self_drive
P008,赛里木湖,P003,火焰山,base_summer,8.193,422.07,0.33,self_drive
P008,赛里木湖,P004,葡萄沟,base_summer,7.845,409.97,0.288,self_drive
P008,赛里木湖,P005,坎儿井民俗园,base_summer,7.874,407.96,0.287,self_drive
P008,赛里木湖,P006,交河故城,base_summer,7.977,411.05,0.289,self_drive
P008,赛里木湖,P007,楼兰古城,base_summer,13.082,2880.31,0.425,self_drive -> transfer -> air -> transfer -> scenic_shuttle -> self_drive
P008,赛里木湖,P008,赛里木湖,base_summer,0.0,0.0,0.0,
P008,赛里木湖,P009,那拉提草原,base_summer,5.421,219.14,0.173,self_drive
P008,赛里木湖,P010,喀拉峻大草原,base_summer,4.661,167.09,0.141,self_drive
P008,赛里木湖,P011,高昌故城,base_summer,8.465,426.77,0.33,self_drive
P008,赛里木湖,P012,苏公塔,base_summer,7.941,411.02,0.289,self_drive
P008,赛里木湖,P013,吐峪沟麻扎村,base_summer,8.388,438.95,0.33,self_drive
P008,赛里木湖,P014,霍城薰衣草花田,base_summer,1.155,37.03,0.062,self_drive
P008,赛里木湖,P015,昭苏草原,base_summer,6.634,188.26,0.154,self_drive
P008,赛里木湖,P016,夏塔古道,base_summer,6.026,226.21,0.177,self_drive
P008,赛里木湖,P017,果子沟大桥,base_summer,0.3,30.0,0.08,scenic_shuttle -> scenic_shuttle
P008,赛里木湖,P018,喀纳斯湖,base_summer,8.738,463.92,0.41,self_drive -> scenic_shuttle -> scenic_shuttle
P008,赛里木湖,P019,禾木村,base_summer,8.738,463.92,0.41,self_drive -> scenic_shuttle -> scenic_shuttle
P008,赛里木湖,P020,白哈巴村,base_summer,9.596,481.15,0.46,self_drive -> scenic_shuttle -> scenic_shuttle -> self_drive
P008,赛里木湖,P021,可可托海,base_summer,10.619,565.21,0.33,self_drive
P008,赛里木湖,P022,五彩滩,base_summer,8.438,433.92,0.33,self_drive
P008,赛里木湖,P023,世界魔鬼城,base_summer,5.763,304.13,0.224,self_drive
P008,赛里木湖,P024,喀什古城,base_summer,12.949,2879.15,0.384,self_drive -> transfer -> air -> transfer -> scenic_shuttle
P008,赛里木湖,P025,艾提尕尔清真寺,base_summer,12.949,2879.15,0.384,self_drive -> transfer -> air -> transfer -> scenic_shuttle
P008,赛里木湖,P026,香妃园,base_summer,12.949,2879.15,0.384,self_drive -> transfer -> air -> transfer -> scenic_shuttle
P008,赛里木湖,P027,帕米尔高原白沙湖,base_summer,16.596,2983.78,0.487,self_drive -> transfer -> air -> transfer -> scenic_shuttle -> self_drive
P008,赛里木湖,P028,石头城遗址,base_summer,17.449,3038.65,0.464,self_drive -> transfer -> air -> transfer -> self_drive -> scenic_shuttle
P008,赛里木湖,P029,天山神秘大峡谷,base_summer,9.643,364.45,0.301,self_drive
P008,赛里木湖,P030,库车王府,base_summer,10.639,398.84,0.322,self_drive
P008,赛里木湖,P031,克孜尔石窟,base_summer,10.854,408.71,0.328,self_drive
P008,赛里木湖,P032,博斯腾湖,base_summer,10.076,478.08,0.33,self_drive
P008,赛里木湖,P033,巴音布鲁克草原,base_summer,6.512,260.22,0.198,self_drive
P008,赛里木湖,P034,罗布人村寨,base_summer,10.202,512.93,0.33,self_drive
P008,赛里木湖,P035,江布拉克草原,base_summer,7.879,416.72,0.29,self_drive
P008,赛里木湖,P036,北庭故城遗址,base_summer,7.168,383.33,0.272,self_drive
P008,赛里木湖,P037,和田博物馆,base_summer,12.949,2691.15,0.384,self_drive -> transfer -> air -> transfer -> scenic_shuttle
P008,赛里木湖,P038,尼雅遗址,base_summer,16.149,2751.65,0.464,self_drive -> transfer -> air -> transfer -> self_drive -> scenic_shuttle
P008,赛里木湖,P039,千里葡萄长廊,base_summer,12.949,2691.15,0.384,self_drive -> transfer -> air -> transfer -> scenic_shuttle
P008,赛里木湖,P040,奥依塔克冰川,base_summer,14.649,2879.15,0.384,self_drive -> transfer -> air -> transfer -> scenic_shuttle
P009,那拉提草原,P001,天山天池,base_summer,8.189,290.63,0.256,self_drive
P009,那拉提草原,P002,达坂城古镇,base_summer,8.134,287.7,0.254,self_drive
P009,那拉提草原,P003,火焰山,base_summer,9.557,354.61,0.295,self_drive
P009,那拉提草原,P004,葡萄沟,base_summer,9.223,342.51,0.288,self_drive
P009,那拉提草原,P005,坎儿井民俗园,base_summer,9.441,342.34,0.327,self_drive -> self_drive
P009,那拉提草原,P006,交河故城,base_summer,9.542,345.43,0.329,self_drive -> self_drive
P009,那拉提草原,P007,楼兰古城,base_summer,13.358,576.0,0.33,self_drive
P009,那拉提草原,P008,赛里木湖,base_summer,5.054,231.73,0.242,self_drive -> scenic_shuttle -> scenic_shuttle
P009,那拉提草原,P009,那拉提草原,base_summer,0.0,0.0,0.0,
P009,那拉提草原,P010,喀拉峻大草原,base_summer,5.087,149.69,0.131,self_drive
P009,那拉提草原,P011,高昌故城,base_summer,9.823,359.31,0.298,self_drive
P009,那拉提草原,P012,苏公塔,base_summer,9.513,345.4,0.329,self_drive -> self_drive
P009,那拉提草原,P013,吐峪沟麻扎村,base_summer,9.801,371.49,0.305,self_drive
P009,那拉提草原,P014,霍城薰衣草花田,base_summer,4.296,183.41,0.151,self_drive
P009,那拉提草原,P015,昭苏草原,base_summer,7.116,170.87,0.144,self_drive
P009,那拉提草原,P016,夏塔古道,base_summer,6.498,208.82,0.167,self_drive
P009,那拉提草原,P017,果子沟大桥,base_summer,4.754,201.73,0.162,self_drive
P009,那拉提草原,P018,喀纳斯湖,base_summer,11.017,433.41,0.404,self_drive -> scenic_shuttle -> scenic_shuttle
P009,那拉提草原,P019,禾木村,base_summer,11.017,433.41,0.404,self_drive -> scenic_shuttle -> scenic_shuttle
P009,那拉提草原,P020,白哈巴村,base_summer,11.875,450.64,0.454,self_drive -> scenic_shuttle -> scenic_shuttle -> self_drive
P009,那拉提草原,P021,可可托海,base_summer,13.107,541.75,0.33,self_drive
P009,那拉提草原,P022,五彩滩,base_summer,10.717,403.41,0.324,self_drive
P009,那拉提草原,P023,世界魔鬼城,base_summer,8.06,273.62,0.246,self_drive
P009,那拉提草原,P024,喀什古城,base_summer,13.329,575.07,0.33,self_drive
P009,那拉提草原,P025,艾提尕尔清真寺,base_summer,13.3,575.04,0.33,self_drive
P009,那拉提草原,P026,香妃园,base_summer,13.283,575.05,0.33,self_drive
P009,那拉提草原,P027,帕米尔高原白沙湖,base_summer,16.212,680.87,0.33,self_drive
P009,那拉提草原,P028,石头城遗址,base_summer,17.693,735.71,0.33,self_drive
P009,那拉提草原,P029,天山神秘大峡谷,base_summer,5.558,155.66,0.134,self_drive
P009,那拉提草原,P030,库车王府,base_summer,6.568,190.05,0.155,self_drive
P009,那拉提草原,P031,克孜尔石窟,base_summer,6.781,199.92,0.161,self_drive
P009,那拉提草原,P032,博斯腾湖,base_summer,7.945,241.1,0.186,self_drive
P009,那拉提草原,P033,巴音布鲁克草原,base_summer,2.254,51.43,0.071,self_drive
P009,那拉提草原,P034,罗布人村寨,base_summer,8.048,275.95,0.247,self_drive
P009,那拉提草原,P035,江布拉克草原,base_summer,9.953,380.29,0.31,self_drive
P009,那拉提草原,P036,北庭故城遗址,base_summer,9.256,346.9,0.29,self_drive
P009,那拉提草原,P037,和田博物馆,base_summer,14.459,2640.13,0.353,self_drive -> transfer -> air -> transfer -> scenic_shuttle
P009,那拉提草原,P038,尼雅遗址,base_summer,15.017,534.58,0.33,self_drive
P009,那拉提草原,P039,千里葡萄长廊,base_summer,14.459,2640.13,0.353,self_drive -> transfer -> air -> transfer -> scenic_shuttle
P009,那拉提草原,P040,奥依塔克冰川,base_summer,14.706,633.04,0.33,self_drive
P010,喀拉峻大草原,P001,天山天池,base_summer,10.26,490.9,0.378,self_drive -> self_drive
P010,喀拉峻大草原,P002,达坂城古镇,base_summer,10.951,519.01,0.395,self_drive -> self_drive
P010,喀拉峻大草原,P003,火焰山,base_summer,12.387,585.92,0.461,self_drive -> self_drive
P010,喀拉峻大草原,P004,葡萄沟,base_summer,12.036,573.81,0.461,self_drive -> self_drive
P010,喀拉峻大草原,P005,坎儿井民俗园,base_summer,12.066,571.8,0.461,self_drive -> self_drive
P010,喀拉峻大草原,P006,交河故城,base_summer,12.171,574.89,0.461,self_drive -> self_drive
P010,喀拉峻大草原,P007,楼兰古城,base_summer,15.583,3772.41,0.381,scenic_shuttle -> self_drive -> transfer -> air -> air -> transfer -> scenic_shuttle -> self_drive
P010,喀拉峻大草原,P008,赛里木湖,base_summer,4.255,179.7,0.211,self_drive -> scenic_shuttle -> scenic_shuttle
P010,喀拉峻大草原,P009,那拉提草原,base_summer,4.997,147.98,0.13,self_drive
P010,喀拉峻大草原,P010,喀拉峻大草原,base_summer,0.0,0.0,0.0,
P010,喀拉峻大草原,P011,高昌故城,base_summer,12.666,590.62,0.461,self_drive -> self_drive
P010,喀拉峻大草原,P012,苏公塔,base_summer,12.137,574.86,0.461,self_drive -> self_drive
P010,喀拉峻大草原,P013,吐峪沟麻扎村,base_summer,12.577,602.79,0.461,self_drive -> self_drive
P010,喀拉峻大草原,P014,霍城薰衣草花田,base_summer,3.446,131.38,0.12,self_drive
P010,喀拉峻大草原,P015,昭苏草原,base_summer,4.049,63.65,0.079,self_drive
P010,喀拉峻大草原,P016,夏塔古道,base_summer,3.426,104.41,0.103,self_drive
P010,喀拉峻大草原,P017,果子沟大桥,base_summer,3.955,149.7,0.131,self_drive
P010,喀拉峻大草原,P018,喀纳斯湖,base_summer,12.916,627.77,0.541,self_drive -> self_drive -> scenic_shuttle -> scenic_shuttle
P010,喀拉峻大草原,P019,禾木村,base_summer,12.916,627.77,0.541,self_drive -> self_drive -> scenic_shuttle -> scenic_shuttle
P010,喀拉峻大草原,P020,白哈巴村,base_summer,13.774,645.0,0.591,self_drive -> self_drive -> scenic_shuttle -> scenic_shuttle -> self_drive
P010,喀拉峻大草原,P021,可可托海,base_summer,14.808,729.06,0.461,self_drive -> self_drive
P010,喀拉峻大草原,P022,五彩滩,base_summer,12.616,597.77,0.461,self_drive -> self_drive
P010,喀拉峻大草原,P023,世界魔鬼城,base_summer,9.929,467.98,0.364,self_drive -> self_drive
P010,喀拉峻大草原,P024,喀什古城,base_summer,15.45,3771.25,0.34,scenic_shuttle -> self_drive -> transfer -> air -> air -> transfer -> scenic_shuttle
P010,喀拉峻大草原,P025,艾提尕尔清真寺,base_summer,15.45,3771.25,0.34,scenic_shuttle -> self_drive -> transfer -> air -> air -> transfer -> scenic_shuttle
P010,喀拉峻大草原,P026,香妃园,base_summer,15.45,3771.25,0.34,scenic_shuttle -> self_drive -> transfer -> air -> air -> transfer -> scenic_shuttle
P010,喀拉峻大草原,P027,帕米尔高原白沙湖,base_summer,19.097,3875.88,0.443,scenic_shuttle -> self_drive -> transfer -> air -> air -> transfer -> scenic_shuttle -> self_drive
P010,喀拉峻大草原,P028,石头城遗址,base_summer,19.95,3930.75,0.42,scenic_shuttle -> self_drive -> transfer -> air -> air -> transfer -> self_drive -> scenic_shuttle
P010,喀拉峻大草原,P029,天山神秘大峡谷,base_summer,9.143,303.33,0.264,self_drive
P010,喀拉峻大草原,P030,库车王府,base_summer,10.161,337.71,0.285,self_drive
P010,喀拉峻大草原,P031,克孜尔石窟,base_summer,10.384,347.59,0.291,self_drive
P010,喀拉峻大草原,P032,博斯腾湖,base_summer,11.664,388.76,0.316,self_drive
P010,喀拉峻大草原,P033,巴音布鲁克草原,base_summer,5.924,199.09,0.161,self_drive
P010,喀拉峻大草原,P034,罗布人村寨,base_summer,11.804,423.61,0.33,self_drive
P010,喀拉峻大草原,P035,江布拉克草原,base_summer,12.087,580.57,0.461,self_drive -> self_drive
P010,喀拉峻大草原,P036,北庭故城遗址,base_summer,11.339,547.18,0.412,self_drive -> self_drive
P010,喀拉峻大草原,P037,和田博物馆,base_summer,15.45,3583.25,0.34,scenic_shuttle -> self_drive -> transfer -> air -> air -> transfer -> scenic_shuttle
P010,喀拉峻大草原,P038,尼雅遗址,base_summer,18.65,3643.75,0.42,scenic_shuttle -> self_drive -> transfer -> air -> air -> transfer -> self_drive -> scenic_shuttle
P010,喀拉峻大草原,P039,千里葡萄长廊,base_summer,15.45,3583.25,0.34,scenic_shuttle -> self_drive -> transfer -> air -> air -> transfer -> scenic_shuttle
P010,喀拉峻大草原,P040,奥依塔克冰川,base_summer,17.15,3771.25,0.34,scenic_shuttle -> self_drive -> transfer -> air -> air -> transfer -> scenic_shuttle
P011,高昌故城,P001,天山天池,base_summer,3.956,165.15,0.14,self_drive
P011,高昌故城,P002,达坂城古镇,base_summer,2.477,87.11,0.093,self_drive
P011,高昌故城,P003,火焰山,base_summer,0.47,8.61,0.045,self_drive
P011,高昌故城,P004,葡萄沟,base_summer,0.968,22.39,0.054,self_drive
P011,高昌故城,P005,坎儿井民俗园,base_summer,1.067,23.85,0.054,self_drive
P011,高昌故城,P006,交河故城,base_summer,1.228,26.05,0.056,self_drive
P011,高昌故城,P007,楼兰古城,base_summer,10.416,2680.16,0.321,scenic_shuttle -> transfer -> rail -> transfer -> transfer -> air -> transfer -> scenic_shuttle -> self_drive
P011,高昌故城,P008,赛里木湖,base_summer,8.773,423.43,0.33,self_drive
P011,高昌故城,P009,那拉提草原,base_summer,10.122,359.85,0.298,self_drive
P011,高昌故城,P010,喀拉峻大草原,base_summer,12.966,344.25,0.28,scenic_shuttle -> transfer -> rail -> rail -> transfer -> self_drive -> scenic_shuttle
P011,高昌故城,P011,高昌故城,base_summer,0.0,0.0,0.0,
P011,高昌故城,P012,苏公塔,base_summer,0.9,21.42,0.053,self_drive
P011,高昌故城,P013,吐峪沟麻扎村,base_summer,0.594,11.08,0.047,self_drive
P011,高昌故城,P014,霍城薰衣草花田,base_summer,9.651,457.36,0.33,self_drive
P011,高昌故城,P015,昭苏草原,base_summer,15.294,610.06,0.463,self_drive -> self_drive
P011,高昌故城,P016,夏塔古道,base_summer,13.966,445.0,0.28,scenic_shuttle -> transfer -> rail -> rail -> transfer -> self_drive -> scenic_shuttle
P011,高昌故城,P017,果子沟大桥,base_summer,9.073,453.43,0.41,self_drive -> scenic_shuttle -> scenic_shuttle
P011,高昌故城,P018,喀纳斯湖,base_summer,9.432,454.28,0.41,self_drive -> scenic_shuttle -> scenic_shuttle
P011,高昌故城,P019,禾木村,base_summer,9.432,454.28,0.41,self_drive -> scenic_shuttle -> scenic_shuttle
P011,高昌故城,P020,白哈巴村,base_summer,10.29,471.51,0.46,self_drive -> scenic_shuttle -> scenic_shuttle -> self_drive
P011,高昌故城,P021,可可托海,base_summer,8.908,416.27,0.33,self_drive
