from_spot_id,from_spot_name,to_spot_id,to_spot_name,scenario_id,mode_combo,dominant_mode,time_hours,cost_yuan_for_two,fatigue_score,risk_score,is_night_transport,requires_transfer,label_rank,generalized_cost_score,label_quality_note
P004,葡萄沟,P037,和田博物馆,base_summer,self_drive -> transfer -> air -> transfer -> scenic_shuttle,air,9.557,2496.71,12.57,0.334,False,True,1,3597.255,public_transport_candidate_needs_schedule_confirmation
P004,葡萄沟,P038,尼雅遗址,base_summer,self_drive -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,air,12.757,2557.21,22.895,0.462,False,True,1,4311.18,public_transport_candidate_needs_schedule_confirmation
P004,葡萄沟,P039,千里葡萄长廊,base_summer,self_drive -> transfer -> air -> transfer -> scenic_shuttle,air,9.557,2496.71,12.57,0.334,False,True,1,3597.255,public_transport_candidate_needs_schedule_confirmation
P004,葡萄沟,P040,奥依塔克冰川,base_summer,self_drive -> transfer -> air -> transfer -> scenic_shuttle,air,11.257,2684.71,17.597,0.36,False,True,1,4086.57,public_transport_candidate_needs_schedule_confirmation
P005,坎儿井民俗园,P001,天山天池,base_summer,self_drive,rental_car,3.268,145.56,3.66,0.148,False,False,1,513.44,amap_or_model_road_edge
P005,坎儿井民俗园,P002,达坂城古镇,base_summer,self_drive,taxi_transfer,1.794,67.52,1.435,0.091,False,False,1,249.485,amap_or_model_road_edge
P005,坎儿井民俗园,P003,火焰山,base_summer,self_drive,taxi_transfer,0.669,18.0,0.535,0.061,False,False,1,102.09,amap_or_model_road_edge
P005,坎儿井民俗园,P004,葡萄沟,base_summer,self_drive,taxi_transfer,0.442,7.9,0.354,0.055,False,False,1,72.3,amap_or_model_road_edge
P005,坎儿井民俗园,P005,坎儿井民俗园,base_summer,same_spot,same_spot,0.0,0.0,0.0,0.0,False,False,1,0.0,diagonal_zero_edge
P005,坎儿井民俗园,P006,交河故城,base_summer,self_drive,taxi_transfer,0.223,4.16,0.178,0.053,False,False,1,51.775,amap_or_model_road_edge
P005,坎儿井民俗园,P007,楼兰古城,base_summer,self_drive -> transfer -> air -> transfer -> scenic_shuttle -> self_drive,air,9.702,2683.91,12.959,0.377,False,True,1,3832.835,public_transport_candidate_needs_schedule_confirmation
P005,坎儿井民俗园,P008,赛里木湖,base_summer,self_drive,charter_car,8.023,403.84,11.097,0.37,False,False,1,1406.01,amap_or_model_road_edge
P005,坎儿井民俗园,P009,那拉提草原,base_summer,self_drive -> self_drive,charter_car,9.838,350.12,16.97,0.405,False,True,1,1701.1,amap_or_model_road_edge
P005,坎儿井民俗园,P010,喀拉峻大草原,base_summer,scenic_shuttle -> transfer -> rail -> rail -> transfer -> self_drive -> scenic_shuttle,rail,12.266,344.25,21.413,0.379,True,True,1,1964.545,public_transport_candidate_needs_schedule_confirmation
P005,坎儿井民俗园,P011,高昌故城,base_summer,self_drive,taxi_transfer,0.953,22.7,0.762,0.064,False,False,1,128.745,amap_or_model_road_edge
P005,坎儿井民俗园,P012,苏公塔,base_summer,self_drive,taxi_transfer,0.257,3.27,0.206,0.052,False,False,1,52.735,amap_or_model_road_edge
P005,坎儿井民俗园,P013,吐峪沟麻扎村,base_summer,self_drive,taxi_transfer,1.016,28.55,0.813,0.067,False,False,1,140.895,amap_or_model_road_edge
P005,坎儿井民俗园,P014,霍城薰衣草花田,base_summer,self_drive,charter_car,8.995,437.76,13.666,0.39,False,False,1,1601.555,amap_or_model_road_edge
P005,坎儿井民俗园,P015,昭苏草原,base_summer,self_drive -> self_drive,charter_car,14.638,590.46,36.101,0.608,False,True,1,3092.135,amap_or_model_road_edge
P005,坎儿井民俗园,P016,夏塔古道,base_summer,scenic_shuttle -> transfer -> rail -> rail -> transfer -> self_drive -> scenic_shuttle,rail,13.266,445.0,25.149,0.394,True,True,1,2277.415,public_transport_candidate_needs_schedule_confirmation
P005,坎儿井民俗园,P017,果子沟大桥,base_summer,self_drive -> scenic_shuttle -> scenic_shuttle,scenic_shuttle,8.323,433.84,11.655,0.455,False,True,1,1522.62,amap_or_model_road_edge
P005,坎儿井民俗园,P018,喀纳斯湖,base_summer,self_drive -> scenic_shuttle -> scenic_shuttle,scenic_shuttle,8.727,434.69,12.676,0.461,False,True,1,1587.155,amap_or_model_road_edge
P005,坎儿井民俗园,P019,禾木村,base_summer,self_drive -> scenic_shuttle -> scenic_shuttle,scenic_shuttle,8.727,434.69,12.676,0.461,False,True,1,1587.155,amap_or_model_road_edge
P005,坎儿井民俗园,P020,白哈巴村,base_summer,self_drive -> scenic_shuttle -> scenic_shuttle -> self_drive,scenic_shuttle,9.585,451.92,15.041,0.524,False,True,1,1778.64,amap_or_model_road_edge
P005,坎儿井民俗园,P021,可可托海,base_summer,self_drive,charter_car,8.213,396.68,11.572,0.368,False,False,1,1425.675,amap_or_model_road_edge
P005,坎儿井民俗园,P022,五彩滩,base_summer,self_drive,charter_car,8.427,404.69,12.123,0.376,False,False,1,1470.77,amap_or_model_road_edge
P005,坎儿井民俗园,P023,世界魔鬼城,base_summer,self_drive,rental_car,6.753,340.25,8.928,0.277,False,False,1,1144.565,amap_or_model_road_edge
P005,坎儿井民俗园,P024,喀什古城,base_summer,self_drive -> transfer -> air -> transfer -> scenic_shuttle,air,9.569,2682.75,12.602,0.334,False,True,1,3785.155,public_transport_candidate_needs_schedule_confirmation
P005,坎儿井民俗园,P025,艾提尕尔清真寺,base_summer,self_drive -> transfer -> air -> transfer -> scenic_shuttle,air,9.569,2682.75,12.602,0.334,False,True,1,3785.155,public_transport_candidate_needs_schedule_confirmation
P005,坎儿井民俗园,P026,香妃园,base_summer,self_drive -> transfer -> air -> transfer -> scenic_shuttle,air,9.569,2682.75,12.602,0.334,False,True,1,3785.155,public_transport_candidate_needs_schedule_confirmation
P005,坎儿井民俗园,P027,帕米尔高原白沙湖,base_summer,self_drive -> transfer -> air -> transfer -> scenic_shuttle -> self_drive,air,13.216,2787.38,24.679,0.491,False,True,1,4655.095,public_transport_candidate_needs_schedule_confirmation
P005,坎儿井民俗园,P028,石头城遗址,base_summer,self_drive -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,air,14.069,2842.25,28.194,0.481,False,True,1,4891.995,public_transport_candidate_needs_schedule_confirmation
P005,坎儿井民俗园,P029,天山神秘大峡谷,base_summer,self_drive,charter_car,9.266,385.36,14.443,0.378,False,False,1,1586.405,amap_or_model_road_edge
P005,坎儿井民俗园,P030,库车王府,base_summer,self_drive,charter_car,8.281,354.71,11.745,0.344,False,False,1,1379.47,amap_or_model_road_edge
P005,坎儿井民俗园,P031,克孜尔石窟,base_summer,self_drive,charter_car,9.294,384.63,14.525,0.377,False,False,1,1589.745,amap_or_model_road_edge
P005,坎儿井民俗园,P032,博斯腾湖,base_summer,self_drive,rental_car,5.071,178.26,5.886,0.168,False,False,1,721.415,amap_or_model_road_edge
P005,坎儿井民俗园,P033,巴音布鲁克草原,base_summer,self_drive -> self_drive,charter_car,8.346,322.14,12.713,0.325,False,True,1,1381.335,amap_or_model_road_edge
P005,坎儿井民俗园,P034,罗布人村寨,base_summer,scenic_shuttle -> self_drive -> scenic_shuttle,scenic_shuttle,5.8,233.5,6.603,0.175,False,True,1,838.635,amap_or_model_road_edge
P005,坎儿井民俗园,P035,江布拉克草原,base_summer,self_drive,rental_car,5.135,196.35,5.983,0.179,False,False,1,752.71,amap_or_model_road_edge
P005,坎儿井民俗园,P036,北庭故城遗址,base_summer,self_drive,rental_car,4.309,201.83,4.843,0.182,False,False,1,679.78,amap_or_model_road_edge
P005,坎儿井民俗园,P037,和田博物馆,base_summer,self_drive -> transfer -> air -> transfer -> scenic_shuttle,air,9.569,2494.75,12.602,0.334,False,True,1,3597.155,public_transport_candidate_needs_schedule_confirmation
P005,坎儿井民俗园,P038,尼雅遗址,base_summer,self_drive -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,air,12.769,2555.25,22.941,0.462,False,True,1,4311.71,public_transport_candidate_needs_schedule_confirmation
P005,坎儿井民俗园,P039,千里葡萄长廊,base_summer,self_drive -> transfer -> air -> transfer -> scenic_shuttle,air,9.569,2494.75,12.602,0.334,False,True,1,3597.155,public_transport_candidate_needs_schedule_confirmation
P005,坎儿井民俗园,P040,奥依塔克冰川,base_summer,self_drive -> transfer -> air -> transfer -> scenic_shuttle,air,11.269,2682.75,17.636,0.359,False,True,1,4086.185,public_transport_candidate_needs_schedule_confirmation
P006,交河故城,P001,天山天池,base_summer,self_drive,rental_car,3.483,149.86,3.901,0.151,False,False,1,537.91,amap_or_model_road_edge
P006,交河故城,P002,达坂城古镇,base_summer,self_drive,taxi_transfer,1.992,71.82,1.594,0.094,False,False,1,269.67,amap_or_model_road_edge
P006,交河故城,P003,火焰山,base_summer,self_drive,taxi_transfer,0.865,24.08,0.692,0.065,False,False,1,124.495,amap_or_model_road_edge
P006,交河故城,P004,葡萄沟,base_summer,scenic_shuttle -> scenic_shuttle,scenic_shuttle,0.6,30.0,1.34,0.095,False,True,1,168.3,amap_or_model_road_edge
P006,交河故城,P005,坎儿井民俗园,base_summer,self_drive,taxi_transfer,0.302,5.37,0.242,0.053,False,False,1,58.63,amap_or_model_road_edge
P006,交河故城,P006,交河故城,base_summer,same_spot,same_spot,0.0,0.0,0.0,0.0,False,False,1,0.0,diagonal_zero_edge
P006,交河故城,P007,楼兰古城,base_summer,scenic_shuttle -> transfer -> rail -> transfer -> transfer -> air -> transfer -> scenic_shuttle -> self_drive,air,9.716,2680.16,12.996,0.392,False,True,1,3840.24,public_transport_candidate_needs_schedule_confirmation
P006,交河故城,P008,赛里木湖,base_summer,self_drive,charter_car,8.267,408.14,11.71,0.376,False,False,1,1450.035,amap_or_model_road_edge
P006,交河故城,P009,那拉提草原,base_summer,scenic_shuttle -> scenic_shuttle -> self_drive,scenic_shuttle,9.996,372.22,16.268,0.442,False,True,1,1719.34,amap_or_model_road_edge
P006,交河故城,P010,喀拉峻大草原,base_summer,scenic_shuttle -> transfer -> rail -> rail -> transfer -> self_drive -> scenic_shuttle,rail,12.266,344.25,21.413,0.379,True,True,1,1964.545,public_transport_candidate_needs_schedule_confirmation
P006,交河故城,P011,高昌故城,base_summer,self_drive,taxi_transfer,1.148,28.77,0.918,0.067,False,False,1,150.46,amap_or_model_road_edge
P006,交河故城,P012,苏公塔,base_summer,self_drive,taxi_transfer,0.458,8.91,0.366,0.055,False,False,1,74.41,amap_or_model_road_edge
P006,交河故城,P013,吐峪沟麻扎村,base_summer,self_drive,taxi_transfer,1.209,34.62,0.967,0.071,False,False,1,163.05,amap_or_model_road_edge
P006,交河故城,P014,霍城薰衣草花田,base_summer,self_drive,charter_car,9.229,442.07,14.335,0.393,False,False,1,1645.96,amap_or_model_road_edge
P006,交河故城,P015,昭苏草原,base_summer,scenic_shuttle -> transfer -> rail -> rail -> transfer -> self_drive -> scenic_shuttle,rail,14.766,380.0,31.427,0.416,True,True,1,2560.625,public_transport_candidate_needs_schedule_confirmation
P006,交河故城,P016,夏塔古道,base_summer,scenic_shuttle -> transfer -> rail -> rail -> transfer -> self_drive -> scenic_shuttle,rail,13.266,445.0,25.149,0.394,True,True,1,2277.415,public_transport_candidate_needs_schedule_confirmation
P006,交河故城,P017,果子沟大桥,base_summer,self_drive -> scenic_shuttle -> scenic_shuttle,scenic_shuttle,8.567,438.14,12.265,0.461,False,True,1,1566.51,amap_or_model_road_edge
P006,交河故城,P018,喀纳斯湖,base_summer,self_drive -> scenic_shuttle -> scenic_shuttle,scenic_shuttle,8.974,438.99,13.33,0.468,False,True,1,1633.73,amap_or_model_road_edge
P006,交河故城,P019,禾木村,base_summer,self_drive -> scenic_shuttle -> scenic_shuttle,scenic_shuttle,8.974,438.99,13.33,0.468,False,True,1,1633.73,amap_or_model_road_edge
P006,交河故城,P020,白哈巴村,base_summer,self_drive -> scenic_shuttle -> scenic_shuttle -> self_drive,scenic_shuttle,9.832,456.22,15.771,0.53,False,True,1,1828.035,amap_or_model_road_edge
P006,交河故城,P021,可可托海,base_summer,self_drive,charter_car,8.452,400.98,12.189,0.375,False,False,1,1470.305,amap_or_model_road_edge
P006,交河故城,P022,五彩滩,base_summer,self_drive,charter_car,8.674,408.99,12.78,0.383,False,False,1,1517.48,amap_or_model_road_edge
P006,交河故城,P023,世界魔鬼城,base_summer,self_drive,rental_car,6.987,344.56,9.431,0.284,False,False,1,1183.9,amap_or_model_road_edge
P006,交河故城,P024,喀什古城,base_summer,scenic_shuttle -> transfer -> rail -> transfer -> transfer -> air -> transfer -> scenic_shuttle,air,9.583,2679.0,12.64,0.349,False,True,1,3792.605,public_transport_candidate_needs_schedule_confirmation
P006,交河故城,P025,艾提尕尔清真寺,base_summer,scenic_shuttle -> transfer -> rail -> transfer -> transfer -> air -> transfer -> scenic_shuttle,air,9.583,2679.0,12.64,0.349,False,True,1,3792.605,public_transport_candidate_needs_schedule_confirmation
P006,交河故城,P026,香妃园,base_summer,scenic_shuttle -> transfer -> rail -> transfer -> transfer -> air -> transfer -> scenic_shuttle,air,9.583,2679.0,12.64,0.349,False,True,1,3792.605,public_transport_candidate_needs_schedule_confirmation
P006,交河故城,P027,帕米尔高原白沙湖,base_summer,scenic_shuttle -> transfer -> rail -> transfer -> transfer -> air -> transfer -> scenic_shuttle -> self_drive,air,13.23,2783.63,24.734,0.506,False,True,1,4663.31,public_transport_candidate_needs_schedule_confirmation
P006,交河故城,P028,石头城遗址,base_summer,scenic_shuttle -> transfer -> rail -> transfer -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,air,14.083,2838.5,28.254,0.496,False,True,1,4900.435,public_transport_candidate_needs_schedule_confirmation
P006,交河故城,P029,天山神秘大峡谷,base_summer,self_drive,charter_car,9.447,389.22,14.977,0.383,False,False,1,1623.63,amap_or_model_road_edge
P006,交河故城,P030,库车王府,base_summer,self_drive,charter_car,8.45,358.57,12.183,0.349,False,False,1,1411.955,amap_or_model_road_edge
P006,交河故城,P031,克孜尔石窟,base_summer,self_drive,charter_car,9.457,388.48,15.006,0.382,False,False,1,1623.945,amap_or_model_road_edge
P006,交河故城,P032,博斯腾湖,base_summer,scenic_shuttle -> self_drive -> scenic_shuttle,scenic_shuttle,5.1,233.5,5.608,0.175,False,True,1,769.36,amap_or_model_road_edge
P006,交河故城,P033,巴音布鲁克草原,base_summer,scenic_shuttle -> scenic_shuttle -> self_drive,scenic_shuttle,8.52,339.39,12.145,0.361,False,True,1,1400.715,amap_or_model_road_edge
P006,交河故城,P034,罗布人村寨,base_summer,scenic_shuttle -> self_drive -> scenic_shuttle,scenic_shuttle,5.8,233.5,6.603,0.175,False,True,1,838.635,amap_or_model_road_edge
P006,交河故城,P035,江布拉克草原,base_summer,scenic_shuttle -> transfer -> rail -> transfer -> self_drive,rail,5.225,230.68,4.101,0.242,False,True,1,743.3,public_transport_candidate_needs_schedule_confirmation
P006,交河故城,P036,北庭故城遗址,base_summer,scenic_shuttle -> transfer -> rail -> transfer -> self_drive,rail,4.53,197.29,3.478,0.222,False,True,1,645.55,public_transport_candidate_needs_schedule_confirmation
P006,交河故城,P037,和田博物馆,base_summer,scenic_shuttle -> transfer -> rail -> transfer -> transfer -> air -> transfer -> scenic_shuttle,air,9.583,2491.0,12.64,0.349,False,True,1,3604.605,public_transport_candidate_needs_schedule_confirmation
P006,交河故城,P038,尼雅遗址,base_summer,scenic_shuttle -> transfer -> rail -> transfer -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,air,12.783,2551.5,22.994,0.477,False,True,1,4319.835,public_transport_candidate_needs_schedule_confirmation
P006,交河故城,P039,千里葡萄长廊,base_summer,scenic_shuttle -> transfer -> rail -> transfer -> transfer -> air -> transfer -> scenic_shuttle,air,9.583,2491.0,12.64,0.349,False,True,1,3604.605,public_transport_candidate_needs_schedule_confirmation
P006,交河故城,P040,奥依塔克冰川,base_summer,scenic_shuttle -> transfer -> rail -> transfer -> transfer -> air -> transfer -> scenic_shuttle,air,11.283,2679.0,17.682,0.374,False,True,1,4093.995,public_transport_candidate_needs_schedule_confirmation
P007,楼兰古城,P001,天山天池,base_summer,self_drive -> scenic_shuttle -> transfer -> air -> transfer -> self_drive,air,8.215,2613.75,9.338,0.311,False,True,1,3508.085,public_transport_candidate_needs_schedule_confirmation
P007,楼兰古城,P002,达坂城古镇,base_summer,self_drive -> scenic_shuttle -> transfer -> air -> transfer -> self_drive,air,8.581,2632.16,10.155,0.329,False,True,1,3586.87,public_transport_candidate_needs_schedule_confirmation
P007,楼兰古城,P003,火焰山,base_summer,self_drive -> scenic_shuttle -> transfer -> air -> transfer -> self_drive,air,9.974,2699.07,13.707,0.39,False,True,1,3898.975,public_transport_candidate_needs_schedule_confirmation
P007,楼兰古城,P004,葡萄沟,base_summer,self_drive -> scenic_shuttle -> transfer -> air -> transfer -> self_drive,air,9.647,2686.97,12.81,0.378,False,True,1,3827.865,public_transport_candidate_needs_schedule_confirmation
P007,楼兰古城,P005,坎儿井民俗园,base_summer,self_drive -> scenic_shuttle -> transfer -> air -> transfer -> self_drive,air,9.665,2684.96,12.859,0.377,False,True,1,3828.09,public_transport_candidate_needs_schedule_confirmation
P007,楼兰古城,P006,交河故城,base_summer,self_drive -> scenic_shuttle -> transfer -> air -> transfer -> self_drive,air,9.772,2688.05,13.149,0.38,False,True,1,3849.775,public_transport_candidate_needs_schedule_confirmation
P007,楼兰古城,P007,楼兰古城,base_summer,same_spot,same_spot,0.0,0.0,0.0,0.0,False,False,1,0.0,diagonal_zero_edge
P007,楼兰古城,P008,赛里木湖,base_summer,self_drive -> scenic_shuttle -> transfer -> air -> transfer -> self_drive,air,13.08,2877.22,24.142,0.544,False,True,1,4747.81,public_transport_candidate_needs_schedule_confirmation
P007,楼兰古城,P009,那拉提草原,base_summer,self_drive,charter_car,13.591,571.05,30.421,0.459,False,False,1,2691.08,amap_or_model_road_edge
P007,楼兰古城,P010,喀拉峻大草原,base_summer,self_drive -> scenic_shuttle -> transfer -> air -> air -> transfer -> self_drive -> scenic_shuttle,air,15.648,3772.98,35.393,0.541,False,True,1,6237.945,public_transport_candidate_needs_schedule_confirmation
