from_spot_id,from_spot_name,to_spot_id,to_spot_name,from_hub,to_hub,shortest_time_hours,shortest_distance_km,path_hubs
P005,坎儿井民俗园,P018,喀纳斯湖,吐鲁番市,禾木村,10.0,800.0,吐鲁番市 -> 乌鲁木齐市 -> 禾木村
P005,坎儿井民俗园,P019,禾木村,吐鲁番市,禾木村,10.0,800.0,吐鲁番市 -> 乌鲁木齐市 -> 禾木村
P005,坎儿井民俗园,P020,白哈巴村,吐鲁番市,白哈巴,11.0,860.0,吐鲁番市 -> 乌鲁木齐市 -> 白哈巴
P005,坎儿井民俗园,P021,可可托海,吐鲁番市,可可托海,9.0,710.0,吐鲁番市 -> 乌鲁木齐市 -> 可可托海
P005,坎儿井民俗园,P022,五彩滩,吐鲁番市,禾木村,10.0,800.0,吐鲁番市 -> 乌鲁木齐市 -> 禾木村
P005,坎儿井民俗园,P023,世界魔鬼城,吐鲁番市,阿勒泰市,8.5,680.0,吐鲁番市 -> 乌鲁木齐市 -> 阿勒泰市
P005,坎儿井民俗园,P024,喀什古城,吐鲁番市,喀什市,20.5,1645.0,吐鲁番市 -> 乌鲁木齐市 -> 喀什市
P005,坎儿井民俗园,P025,艾提尕尔清真寺,吐鲁番市,喀什市,20.5,1645.0,吐鲁番市 -> 乌鲁木齐市 -> 喀什市
P005,坎儿井民俗园,P026,香妃园,吐鲁番市,喀什市,20.5,1645.0,吐鲁番市 -> 乌鲁木齐市 -> 喀什市
P005,坎儿井民俗园,P027,帕米尔高原白沙湖,吐鲁番市,塔什库尔干县(帕米尔高原),25.0,1935.0,吐鲁番市 -> 乌鲁木齐市 -> 喀什市 -> 塔什库尔干县(帕米尔高原)
P005,坎儿井民俗园,P028,石头城遗址,吐鲁番市,塔什库尔干县(帕米尔高原),25.0,1935.0,吐鲁番市 -> 乌鲁木齐市 -> 喀什市 -> 塔什库尔干县(帕米尔高原)
P005,坎儿井民俗园,P029,天山神秘大峡谷,吐鲁番市,库车市,19.0,1540.0,吐鲁番市 -> 乌鲁木齐市 -> 伊宁市(伊犁) -> 那拉提镇 -> 巴音布鲁克 -> 库车市
P005,坎儿井民俗园,P030,库车王府,吐鲁番市,库车市,19.0,1540.0,吐鲁番市 -> 乌鲁木齐市 -> 伊宁市(伊犁) -> 那拉提镇 -> 巴音布鲁克 -> 库车市
P005,坎儿井民俗园,P031,克孜尔石窟,吐鲁番市,库车市,19.0,1540.0,吐鲁番市 -> 乌鲁木齐市 -> 伊宁市(伊犁) -> 那拉提镇 -> 巴音布鲁克 -> 库车市
P005,坎儿井民俗园,P032,博斯腾湖,吐鲁番市,库尔勒市,4.5,370.0,吐鲁番市 -> 库尔勒市
P005,坎儿井民俗园,P033,巴音布鲁克草原,吐鲁番市,巴音布鲁克,15.0,1280.0,吐鲁番市 -> 乌鲁木齐市 -> 伊宁市(伊犁) -> 那拉提镇 -> 巴音布鲁克
P005,坎儿井民俗园,P034,罗布人村寨,吐鲁番市,库尔勒市,4.5,370.0,吐鲁番市 -> 库尔勒市
P005,坎儿井民俗园,P035,江布拉克草原,吐鲁番市,乌鲁木齐市,2.5,180.0,吐鲁番市 -> 乌鲁木齐市
P005,坎儿井民俗园,P036,北庭故城遗址,吐鲁番市,乌鲁木齐市,2.5,180.0,吐鲁番市 -> 乌鲁木齐市
P005,坎儿井民俗园,P037,和田博物馆,吐鲁番市,和田市,20.5,1660.0,吐鲁番市 -> 库尔勒市 -> 若羌县(楼兰) -> 和田市
P005,坎儿井民俗园,P038,尼雅遗址,吐鲁番市,民丰县(尼雅遗址),22.0,1770.0,吐鲁番市 -> 库尔勒市 -> 若羌县(楼兰) -> 和田市 -> 民丰县(尼雅遗址)
P005,坎儿井民俗园,P039,千里葡萄长廊,吐鲁番市,和田市,20.5,1660.0,吐鲁番市 -> 库尔勒市 -> 若羌县(楼兰) -> 和田市
P005,坎儿井民俗园,P040,奥依塔克冰川,吐鲁番市,喀什市,20.5,1645.0,吐鲁番市 -> 乌鲁木齐市 -> 喀什市
P006,交河故城,P001,天山天池,吐鲁番市,天池风景区,4.0,275.0,吐鲁番市 -> 乌鲁木齐市 -> 天池风景区
P006,交河故城,P002,达坂城古镇,吐鲁番市,达坂城镇,1.8,120.0,吐鲁番市 -> 达坂城镇
P006,交河故城,P003,火焰山,吐鲁番市,吐鲁番市,0.0,0.0,吐鲁番市
P006,交河故城,P004,葡萄沟,吐鲁番市,吐鲁番市,0.0,0.0,吐鲁番市
P006,交河故城,P005,坎儿井民俗园,吐鲁番市,吐鲁番市,0.0,0.0,吐鲁番市
P006,交河故城,P006,交河故城,吐鲁番市,吐鲁番市,0.0,0.0,吐鲁番市
P006,交河故城,P007,楼兰古城,吐鲁番市,若羌县(楼兰),10.5,840.0,吐鲁番市 -> 库尔勒市 -> 若羌县(楼兰)
P006,交河故城,P008,赛里木湖,吐鲁番市,赛里木湖,11.5,1020.0,吐鲁番市 -> 乌鲁木齐市 -> 伊宁市(伊犁) -> 赛里木湖
P006,交河故城,P009,那拉提草原,吐鲁番市,那拉提镇,12.5,1120.0,吐鲁番市 -> 乌鲁木齐市 -> 伊宁市(伊犁) -> 那拉提镇
P006,交河故城,P010,喀拉峻大草原,吐鲁番市,特克斯县(八卦城),11.5,985.0,吐鲁番市 -> 乌鲁木齐市 -> 伊宁市(伊犁) -> 特克斯县(八卦城)
P006,交河故城,P011,高昌故城,吐鲁番市,吐鲁番市,0.0,0.0,吐鲁番市
P006,交河故城,P012,苏公塔,吐鲁番市,吐鲁番市,0.0,0.0,吐鲁番市
P006,交河故城,P013,吐峪沟麻扎村,吐鲁番市,吐鲁番市,0.0,0.0,吐鲁番市
P006,交河故城,P014,霍城薰衣草花田,吐鲁番市,霍城县(惠远古城),10.5,915.0,吐鲁番市 -> 乌鲁木齐市 -> 伊宁市(伊犁) -> 霍城县(惠远古城)
P006,交河故城,P015,昭苏草原,吐鲁番市,昭苏县(夏塔古道),13.0,1050.0,吐鲁番市 -> 乌鲁木齐市 -> 伊宁市(伊犁) -> 昭苏县(夏塔古道)
P006,交河故城,P016,夏塔古道,吐鲁番市,昭苏县(夏塔古道),13.0,1050.0,吐鲁番市 -> 乌鲁木齐市 -> 伊宁市(伊犁) -> 昭苏县(夏塔古道)
P006,交河故城,P017,果子沟大桥,吐鲁番市,赛里木湖,11.5,1020.0,吐鲁番市 -> 乌鲁木齐市 -> 伊宁市(伊犁) -> 赛里木湖
P006,交河故城,P018,喀纳斯湖,吐鲁番市,禾木村,10.0,800.0,吐鲁番市 -> 乌鲁木齐市 -> 禾木村
P006,交河故城,P019,禾木村,吐鲁番市,禾木村,10.0,800.0,吐鲁番市 -> 乌鲁木齐市 -> 禾木村
P006,交河故城,P020,白哈巴村,吐鲁番市,白哈巴,11.0,860.0,吐鲁番市 -> 乌鲁木齐市 -> 白哈巴
P006,交河故城,P021,可可托海,吐鲁番市,可可托海,9.0,710.0,吐鲁番市 -> 乌鲁木齐市 -> 可可托海
P006,交河故城,P022,五彩滩,吐鲁番市,禾木村,10.0,800.0,吐鲁番市 -> 乌鲁木齐市 -> 禾木村
P006,交河故城,P023,世界魔鬼城,吐鲁番市,阿勒泰市,8.5,680.0,吐鲁番市 -> 乌鲁木齐市 -> 阿勒泰市
P006,交河故城,P024,喀什古城,吐鲁番市,喀什市,20.5,1645.0,吐鲁番市 -> 乌鲁木齐市 -> 喀什市
P006,交河故城,P025,艾提尕尔清真寺,吐鲁番市,喀什市,20.5,1645.0,吐鲁番市 -> 乌鲁木齐市 -> 喀什市
P006,交河故城,P026,香妃园,吐鲁番市,喀什市,20.5,1645.0,吐鲁番市 -> 乌鲁木齐市 -> 喀什市
P006,交河故城,P027,帕米尔高原白沙湖,吐鲁番市,塔什库尔干县(帕米尔高原),25.0,1935.0,吐鲁番市 -> 乌鲁木齐市 -> 喀什市 -> 塔什库尔干县(帕米尔高原)
P006,交河故城,P028,石头城遗址,吐鲁番市,塔什库尔干县(帕米尔高原),25.0,1935.0,吐鲁番市 -> 乌鲁木齐市 -> 喀什市 -> 塔什库尔干县(帕米尔高原)
P006,交河故城,P029,天山神秘大峡谷,吐鲁番市,库车市,19.0,1540.0,吐鲁番市 -> 乌鲁木齐市 -> 伊宁市(伊犁) -> 那拉提镇 -> 巴音布鲁克 -> 库车市
P006,交河故城,P030,库车王府,吐鲁番市,库车市,19.0,1540.0,吐鲁番市 -> 乌鲁木齐市 -> 伊宁市(伊犁) -> 那拉提镇 -> 巴音布鲁克 -> 库车市
P006,交河故城,P031,克孜尔石窟,吐鲁番市,库车市,19.0,1540.0,吐鲁番市 -> 乌鲁木齐市 -> 伊宁市(伊犁) -> 那拉提镇 -> 巴音布鲁克 -> 库车市
P006,交河故城,P032,博斯腾湖,吐鲁番市,库尔勒市,4.5,370.0,吐鲁番市 -> 库尔勒市
P006,交河故城,P033,巴音布鲁克草原,吐鲁番市,巴音布鲁克,15.0,1280.0,吐鲁番市 -> 乌鲁木齐市 -> 伊宁市(伊犁) -> 那拉提镇 -> 巴音布鲁克
P006,交河故城,P034,罗布人村寨,吐鲁番市,库尔勒市,4.5,370.0,吐鲁番市 -> 库尔勒市
P006,交河故城,P035,江布拉克草原,吐鲁番市,乌鲁木齐市,2.5,180.0,吐鲁番市 -> 乌鲁木齐市
P006,交河故城,P036,北庭故城遗址,吐鲁番市,乌鲁木齐市,2.5,180.0,吐鲁番市 -> 乌鲁木齐市
P006,交河故城,P037,和田博物馆,吐鲁番市,和田市,20.5,1660.0,吐鲁番市 -> 库尔勒市 -> 若羌县(楼兰) -> 和田市
P006,交河故城,P038,尼雅遗址,吐鲁番市,民丰县(尼雅遗址),22.0,1770.0,吐鲁番市 -> 库尔勒市 -> 若羌县(楼兰) -> 和田市 -> 民丰县(尼雅遗址)
P006,交河故城,P039,千里葡萄长廊,吐鲁番市,和田市,20.5,1660.0,吐鲁番市 -> 库尔勒市 -> 若羌县(楼兰) -> 和田市
P006,交河故城,P040,奥依塔克冰川,吐鲁番市,喀什市,20.5,1645.0,吐鲁番市 -> 乌鲁木齐市 -> 喀什市
P007,楼兰古城,P001,天山天池,若羌县(楼兰),天池风景区,13.5,1036.0,若羌县(楼兰) -> 库尔勒市 -> 乌鲁木齐市 -> 天池风景区
P007,楼兰古城,P002,达坂城古镇,若羌县(楼兰),达坂城镇,12.3,960.0,若羌县(楼兰) -> 库尔勒市 -> 吐鲁番市 -> 达坂城镇
P007,楼兰古城,P003,火焰山,若羌县(楼兰),吐鲁番市,10.5,840.0,若羌县(楼兰) -> 库尔勒市 -> 吐鲁番市
P007,楼兰古城,P004,葡萄沟,若羌县(楼兰),吐鲁番市,10.5,840.0,若羌县(楼兰) -> 库尔勒市 -> 吐鲁番市
P007,楼兰古城,P005,坎儿井民俗园,若羌县(楼兰),吐鲁番市,10.5,840.0,若羌县(楼兰) -> 库尔勒市 -> 吐鲁番市
P007,楼兰古城,P006,交河故城,若羌县(楼兰),吐鲁番市,10.5,840.0,若羌县(楼兰) -> 库尔勒市 -> 吐鲁番市
P007,楼兰古城,P007,楼兰古城,若羌县(楼兰),若羌县(楼兰),0.0,0.0,若羌县(楼兰)
P007,楼兰古城,P008,赛里木湖,若羌县(楼兰),赛里木湖,21.0,1781.0,若羌县(楼兰) -> 库尔勒市 -> 乌鲁木齐市 -> 伊宁市(伊犁) -> 赛里木湖
P007,楼兰古城,P009,那拉提草原,若羌县(楼兰),那拉提镇,22.0,1881.0,若羌县(楼兰) -> 库尔勒市 -> 乌鲁木齐市 -> 伊宁市(伊犁) -> 那拉提镇
P007,楼兰古城,P010,喀拉峻大草原,若羌县(楼兰),特克斯县(八卦城),21.0,1746.0,若羌县(楼兰) -> 库尔勒市 -> 乌鲁木齐市 -> 伊宁市(伊犁) -> 特克斯县(八卦城)
P007,楼兰古城,P011,高昌故城,若羌县(楼兰),吐鲁番市,10.5,840.0,若羌县(楼兰) -> 库尔勒市 -> 吐鲁番市
P007,楼兰古城,P012,苏公塔,若羌县(楼兰),吐鲁番市,10.5,840.0,若羌县(楼兰) -> 库尔勒市 -> 吐鲁番市
P007,楼兰古城,P013,吐峪沟麻扎村,若羌县(楼兰),吐鲁番市,10.5,840.0,若羌县(楼兰) -> 库尔勒市 -> 吐鲁番市
P007,楼兰古城,P014,霍城薰衣草花田,若羌县(楼兰),霍城县(惠远古城),20.0,1676.0,若羌县(楼兰) -> 库尔勒市 -> 乌鲁木齐市 -> 伊宁市(伊犁) -> 霍城县(惠远古城)
P007,楼兰古城,P015,昭苏草原,若羌县(楼兰),昭苏县(夏塔古道),22.5,1811.0,若羌县(楼兰) -> 库尔勒市 -> 乌鲁木齐市 -> 伊宁市(伊犁) -> 昭苏县(夏塔古道)
P007,楼兰古城,P016,夏塔古道,若羌县(楼兰),昭苏县(夏塔古道),22.5,1811.0,若羌县(楼兰) -> 库尔勒市 -> 乌鲁木齐市 -> 伊宁市(伊犁) -> 昭苏县(夏塔古道)
P007,楼兰古城,P017,果子沟大桥,若羌县(楼兰),赛里木湖,21.0,1781.0,若羌县(楼兰) -> 库尔勒市 -> 乌鲁木齐市 -> 伊宁市(伊犁) -> 赛里木湖
P007,楼兰古城,P018,喀纳斯湖,若羌县(楼兰),禾木村,19.5,1561.0,若羌县(楼兰) -> 库尔勒市 -> 乌鲁木齐市 -> 禾木村
P007,楼兰古城,P019,禾木村,若羌县(楼兰),禾木村,19.5,1561.0,若羌县(楼兰) -> 库尔勒市 -> 乌鲁木齐市 -> 禾木村
P007,楼兰古城,P020,白哈巴村,若羌县(楼兰),白哈巴,20.5,1621.0,若羌县(楼兰) -> 库尔勒市 -> 乌鲁木齐市 -> 白哈巴
P007,楼兰古城,P021,可可托海,若羌县(楼兰),可可托海,18.5,1471.0,若羌县(楼兰) -> 库尔勒市 -> 乌鲁木齐市 -> 可可托海
P007,楼兰古城,P022,五彩滩,若羌县(楼兰),禾木村,19.5,1561.0,若羌县(楼兰) -> 库尔勒市 -> 乌鲁木齐市 -> 禾木村
P007,楼兰古城,P023,世界魔鬼城,若羌县(楼兰),阿勒泰市,18.0,1441.0,若羌县(楼兰) -> 库尔勒市 -> 乌鲁木齐市 -> 阿勒泰市
P007,楼兰古城,P024,喀什古城,若羌县(楼兰),喀什市,16.5,1320.0,若羌县(楼兰) -> 和田市 -> 喀什市
P007,楼兰古城,P025,艾提尕尔清真寺,若羌县(楼兰),喀什市,16.5,1320.0,若羌县(楼兰) -> 和田市 -> 喀什市
P007,楼兰古城,P026,香妃园,若羌县(楼兰),喀什市,16.5,1320.0,若羌县(楼兰) -> 和田市 -> 喀什市
P007,楼兰古城,P027,帕米尔高原白沙湖,若羌县(楼兰),塔什库尔干县(帕米尔高原),21.0,1610.0,若羌县(楼兰) -> 和田市 -> 喀什市 -> 塔什库尔干县(帕米尔高原)
P007,楼兰古城,P028,石头城遗址,若羌县(楼兰),塔什库尔干县(帕米尔高原),21.0,1610.0,若羌县(楼兰) -> 和田市 -> 喀什市 -> 塔什库尔干县(帕米尔高原)
P007,楼兰古城,P029,天山神秘大峡谷,若羌县(楼兰),库车市,25.5,2030.0,若羌县(楼兰) -> 和田市 -> 喀什市 -> 库车市
P007,楼兰古城,P030,库车王府,若羌县(楼兰),库车市,25.5,2030.0,若羌县(楼兰) -> 和田市 -> 喀什市 -> 库车市
P007,楼兰古城,P031,克孜尔石窟,若羌县(楼兰),库车市,25.5,2030.0,若羌县(楼兰) -> 和田市 -> 喀什市 -> 库车市
P007,楼兰古城,P032,博斯腾湖,若羌县(楼兰),库尔勒市,6.0,470.0,若羌县(楼兰) -> 库尔勒市
P007,楼兰古城,P033,巴音布鲁克草原,若羌县(楼兰),巴音布鲁克,24.5,2041.0,若羌县(楼兰) -> 库尔勒市 -> 乌鲁木齐市 -> 伊宁市(伊犁) -> 那拉提镇 -> 巴音布鲁克
P007,楼兰古城,P034,罗布人村寨,若羌县(楼兰),库尔勒市,6.0,470.0,若羌县(楼兰) -> 库尔勒市
P007,楼兰古城,P035,江布拉克草原,若羌县(楼兰),乌鲁木齐市,12.0,941.0,若羌县(楼兰) -> 库尔勒市 -> 乌鲁木齐市
P007,楼兰古城,P036,北庭故城遗址,若羌县(楼兰),乌鲁木齐市,12.0,941.0,若羌县(楼兰) -> 库尔勒市 -> 乌鲁木齐市
P007,楼兰古城,P037,和田博物馆,若羌县(楼兰),和田市,10.0,820.0,若羌县(楼兰) -> 和田市
P007,楼兰古城,P038,尼雅遗址,若羌县(楼兰),民丰县(尼雅遗址),11.5,930.0,若羌县(楼兰) -> 和田市 -> 民丰县(尼雅遗址)
P007,楼兰古城,P039,千里葡萄长廊,若羌县(楼兰),和田市,10.0,820.0,若羌县(楼兰) -> 和田市
P007,楼兰古城,P040,奥依塔克冰川,若羌县(楼兰),喀什市,16.5,1320.0,若羌县(楼兰) -> 和田市 -> 喀什市
P008,赛里木湖,P001,天山天池,赛里木湖,天池风景区,10.5,935.0,赛里木湖 -> 伊宁市(伊犁) -> 乌鲁木齐市 -> 天池风景区
P008,赛里木湖,P002,达坂城古镇,赛里木湖,达坂城镇,10.5,940.0,赛里木湖 -> 伊宁市(伊犁) -> 乌鲁木齐市 -> 达坂城镇
P008,赛里木湖,P003,火焰山,赛里木湖,吐鲁番市,11.5,1020.0,赛里木湖 -> 伊宁市(伊犁) -> 乌鲁木齐市 -> 吐鲁番市
P008,赛里木湖,P004,葡萄沟,赛里木湖,吐鲁番市,11.5,1020.0,赛里木湖 -> 伊宁市(伊犁) -> 乌鲁木齐市 -> 吐鲁番市
P008,赛里木湖,P005,坎儿井民俗园,赛里木湖,吐鲁番市,11.5,1020.0,赛里木湖 -> 伊宁市(伊犁) -> 乌鲁木齐市 -> 吐鲁番市
P008,赛里木湖,P006,交河故城,赛里木湖,吐鲁番市,11.5,1020.0,赛里木湖 -> 伊宁市(伊犁) -> 乌鲁木齐市 -> 吐鲁番市
P008,赛里木湖,P007,楼兰古城,赛里木湖,若羌县(楼兰),21.0,1781.0,赛里木湖 -> 伊宁市(伊犁) -> 乌鲁木齐市 -> 库尔勒市 -> 若羌县(楼兰)
P008,赛里木湖,P008,赛里木湖,赛里木湖,赛里木湖,0.0,0.0,赛里木湖
P008,赛里木湖,P009,那拉提草原,赛里木湖,那拉提镇,5.0,400.0,赛里木湖 -> 伊宁市(伊犁) -> 那拉提镇
P008,赛里木湖,P010,喀拉峻大草原,赛里木湖,特克斯县(八卦城),4.0,265.0,赛里木湖 -> 伊宁市(伊犁) -> 特克斯县(八卦城)
P008,赛里木湖,P011,高昌故城,赛里木湖,吐鲁番市,11.5,1020.0,赛里木湖 -> 伊宁市(伊犁) -> 乌鲁木齐市 -> 吐鲁番市
P008,赛里木湖,P012,苏公塔,赛里木湖,吐鲁番市,11.5,1020.0,赛里木湖 -> 伊宁市(伊犁) -> 乌鲁木齐市 -> 吐鲁番市
P008,赛里木湖,P013,吐峪沟麻扎村,赛里木湖,吐鲁番市,11.5,1020.0,赛里木湖 -> 伊宁市(伊犁) -> 乌鲁木齐市 -> 吐鲁番市
P008,赛里木湖,P014,霍城薰衣草花田,赛里木湖,霍城县(惠远古城),3.0,195.0,赛里木湖 -> 伊宁市(伊犁) -> 霍城县(惠远古城)
P008,赛里木湖,P015,昭苏草原,赛里木湖,昭苏县(夏塔古道),5.5,330.0,赛里木湖 -> 伊宁市(伊犁) -> 昭苏县(夏塔古道)
P008,赛里木湖,P016,夏塔古道,赛里木湖,昭苏县(夏塔古道),5.5,330.0,赛里木湖 -> 伊宁市(伊犁) -> 昭苏县(夏塔古道)
P008,赛里木湖,P017,果子沟大桥,赛里木湖,赛里木湖,0.0,0.0,赛里木湖
P008,赛里木湖,P018,喀纳斯湖,赛里木湖,禾木村,16.5,1460.0,赛里木湖 -> 伊宁市(伊犁) -> 乌鲁木齐市 -> 禾木村
P008,赛里木湖,P019,禾木村,赛里木湖,禾木村,16.5,1460.0,赛里木湖 -> 伊宁市(伊犁) -> 乌鲁木齐市 -> 禾木村
P008,赛里木湖,P020,白哈巴村,赛里木湖,白哈巴,17.5,1520.0,赛里木湖 -> 伊宁市(伊犁) -> 乌鲁木齐市 -> 白哈巴
P008,赛里木湖,P021,可可托海,赛里木湖,可可托海,15.5,1370.0,赛里木湖 -> 伊宁市(伊犁) -> 乌鲁木齐市 -> 可可托海
P008,赛里木湖,P022,五彩滩,赛里木湖,禾木村,16.5,1460.0,赛里木湖 -> 伊宁市(伊犁) -> 乌鲁木齐市 -> 禾木村
P008,赛里木湖,P023,世界魔鬼城,赛里木湖,阿勒泰市,15.0,1340.0,赛里木湖 -> 伊宁市(伊犁) -> 乌鲁木齐市 -> 阿勒泰市
P008,赛里木湖,P024,喀什古城,赛里木湖,喀什市,20.5,1530.0,赛里木湖 -> 伊宁市(伊犁) -> 那拉提镇 -> 巴音布鲁克 -> 库车市 -> 喀什市
P008,赛里木湖,P025,艾提尕尔清真寺,赛里木湖,喀什市,20.5,1530.0,赛里木湖 -> 伊宁市(伊犁) -> 那拉提镇 -> 巴音布鲁克 -> 库车市 -> 喀什市
P008,赛里木湖,P026,香妃园,赛里木湖,喀什市,20.5,1530.0,赛里木湖 -> 伊宁市(伊犁) -> 那拉提镇 -> 巴音布鲁克 -> 库车市 -> 喀什市
P008,赛里木湖,P027,帕米尔高原白沙湖,赛里木湖,塔什库尔干县(帕米尔高原),25.0,1820.0,赛里木湖 -> 伊宁市(伊犁) -> 那拉提镇 -> 巴音布鲁克 -> 库车市 -> 喀什市 -> 塔什库尔干县(帕米尔高原)
P008,赛里木湖,P028,石头城遗址,赛里木湖,塔什库尔干县(帕米尔高原),25.0,1820.0,赛里木湖 -> 伊宁市(伊犁) -> 那拉提镇 -> 巴音布鲁克 -> 库车市 -> 喀什市 -> 塔什库尔干县(帕米尔高原)
P008,赛里木湖,P029,天山神秘大峡谷,赛里木湖,库车市,11.5,820.0,赛里木湖 -> 伊宁市(伊犁) -> 那拉提镇 -> 巴音布鲁克 -> 库车市
P008,赛里木湖,P030,库车王府,赛里木湖,库车市,11.5,820.0,赛里木湖 -> 伊宁市(伊犁) -> 那拉提镇 -> 巴音布鲁克 -> 库车市
P008,赛里木湖,P031,克孜尔石窟,赛里木湖,库车市,11.5,820.0,赛里木湖 -> 伊宁市(伊犁) -> 那拉提镇 -> 巴音布鲁克 -> 库车市
P008,赛里木湖,P032,博斯腾湖,赛里木湖,库尔勒市,15.0,1311.0,赛里木湖 -> 伊宁市(伊犁) -> 乌鲁木齐市 -> 库尔勒市
P008,赛里木湖,P033,巴音布鲁克草原,赛里木湖,巴音布鲁克,7.5,560.0,赛里木湖 -> 伊宁市(伊犁) -> 那拉提镇 -> 巴音布鲁克
P008,赛里木湖,P034,罗布人村寨,赛里木湖,库尔勒市,15.0,1311.0,赛里木湖 -> 伊宁市(伊犁) -> 乌鲁木齐市 -> 库尔勒市
P008,赛里木湖,P035,江布拉克草原,赛里木湖,乌鲁木齐市,9.0,840.0,赛里木湖 -> 伊宁市(伊犁) -> 乌鲁木齐市
P008,赛里木湖,P036,北庭故城遗址,赛里木湖,乌鲁木齐市,9.0,840.0,赛里木湖 -> 伊宁市(伊犁) -> 乌鲁木齐市
P008,赛里木湖,P037,和田博物馆,赛里木湖,和田市,27.0,2030.0,赛里木湖 -> 伊宁市(伊犁) -> 那拉提镇 -> 巴音布鲁克 -> 库车市 -> 喀什市 -> 和田市
P008,赛里木湖,P038,尼雅遗址,赛里木湖,民丰县(尼雅遗址),28.5,2140.0,赛里木湖 -> 伊宁市(伊犁) -> 那拉提镇 -> 巴音布鲁克 -> 库车市 -> 喀什市 -> 和田市 -> 民丰县(尼雅遗址)
P008,赛里木湖,P039,千里葡萄长廊,赛里木湖,和田市,27.0,2030.0,赛里木湖 -> 伊宁市(伊犁) -> 那拉提镇 -> 巴音布鲁克 -> 库车市 -> 喀什市 -> 和田市
P008,赛里木湖,P040,奥依塔克冰川,赛里木湖,喀什市,20.5,1530.0,赛里木湖 -> 伊宁市(伊犁) -> 那拉提镇 -> 巴音布鲁克 -> 库车市 -> 喀什市
P009,那拉提草原,P001,天山天池,那拉提镇,天池风景区,11.5,1035.0,那拉提镇 -> 伊宁市(伊犁) -> 乌鲁木齐市 -> 天池风景区
P009,那拉提草原,P002,达坂城古镇,那拉提镇,达坂城镇,11.5,1040.0,那拉提镇 -> 伊宁市(伊犁) -> 乌鲁木齐市 -> 达坂城镇
P009,那拉提草原,P003,火焰山,那拉提镇,吐鲁番市,12.5,1120.0,那拉提镇 -> 伊宁市(伊犁) -> 乌鲁木齐市 -> 吐鲁番市
P009,那拉提草原,P004,葡萄沟,那拉提镇,吐鲁番市,12.5,1120.0,那拉提镇 -> 伊宁市(伊犁) -> 乌鲁木齐市 -> 吐鲁番市
P009,那拉提草原,P005,坎儿井民俗园,那拉提镇,吐鲁番市,12.5,1120.0,那拉提镇 -> 伊宁市(伊犁) -> 乌鲁木齐市 -> 吐鲁番市
P009,那拉提草原,P006,交河故城,那拉提镇,吐鲁番市,12.5,1120.0,那拉提镇 -> 伊宁市(伊犁) -> 乌鲁木齐市 -> 吐鲁番市
P009,那拉提草原,P007,楼兰古城,那拉提镇,若羌县(楼兰),22.0,1881.0,那拉提镇 -> 伊宁市(伊犁) -> 乌鲁木齐市 -> 库尔勒市 -> 若羌县(楼兰)
