plan_id,year,gateway_policy,entry_gateway,exit_gateway,spots_count,estimated_days,transport_cost_yuan_for_two,travel_hours,service_hours,active_hours,red_days,yellow_days,long_transfer_edges,time_window_violations,max_day_active_hours,mean_day_active_hours,risk_score,fatigue_score,schedule_soft_feasible,schedule_strict_feasible,spot_id_sequence,route_sequence,mode_hours_mix,mode_cost_mix
Q2V3_051_OPEN_GATEWAY,1,open_gateway,伊宁市(伊犁),和田市,20,18,2788.49,72.813,65.5,140.063,1,4,5,1,18.504,7.781,3.243,62.126,True,False,P017 -> P008 -> P014 -> P010 -> P015 -> P016 -> P020 -> P021 -> P001 -> P035 -> P036 -> P002 -> P028 -> P027 -> P040 -> P026 -> P024 -> P025 -> P039 -> P037,果子沟大桥 -> 赛里木湖 -> 霍城薰衣草花田 -> 喀拉峻大草原 -> 昭苏草原 -> 夏塔古道 -> 白哈巴村 -> 可可托海 -> 天山天池 -> 江布拉克草原 -> 北庭故城遗址 -> 达坂城古镇 -> 石头城遗址 -> 帕米尔高原白沙湖 -> 奥依塔克冰川 -> 香妃园 -> 喀什古城 -> 艾提尕尔清真寺 -> 千里葡萄长廊 -> 和田博物馆,"{""air"": 4.583, ""charter_car"": 34.702, ""gateway_access"": 1.6, ""rental_car"": 10.978, ""scenic_shuttle"": 9.0, ""self_drive"": 11.95}","{""air"": 873.28, ""charter_car"": 1432.13, ""gateway_access"": 55.0, ""rental_car"": 232.83, ""scenic_shuttle"": 0.0, ""self_drive"": 195.25}"
Q2V3_051_OPEN_GATEWAY,2,open_gateway,那拉提镇,阿勒泰市,18,14,1211.01,45.25,64.75,111.05,0,3,3,0,9.432,7.932,2.142,35.023,True,True,P009 -> P033 -> P029 -> P031 -> P030 -> P034 -> P032 -> P012 -> P013 -> P004 -> P011 -> P006 -> P003 -> P005 -> P023 -> P019 -> P018 -> P022,那拉提草原 -> 巴音布鲁克草原 -> 天山神秘大峡谷 -> 克孜尔石窟 -> 库车王府 -> 罗布人村寨 -> 博斯腾湖 -> 苏公塔 -> 吐峪沟麻扎村 -> 葡萄沟 -> 高昌故城 -> 交河故城 -> 火焰山 -> 坎儿井民俗园 -> 世界魔鬼城 -> 禾木村 -> 喀纳斯湖 -> 五彩滩,"{""charter_car"": 17.497, ""gateway_access"": 4.072, ""rail"": 3.55, ""rental_car"": 5.631, ""scenic_shuttle"": 14.5}","{""charter_car"": 730.37, ""gateway_access"": 186.16, ""rail"": 137.0, ""rental_car"": 157.48, ""scenic_shuttle"": 0.0}"
Q2V3_052_ROOTED_URUMQI,1,rooted_urumqi,乌鲁木齐市,乌鲁木齐市,17,13,1132.2,41.839,60.25,103.139,0,3,3,0,9.434,7.934,2.071,33.838,True,True,P001 -> P012 -> P011 -> P004 -> P006 -> P013 -> P005 -> P003 -> P002 -> P035 -> P036 -> P021 -> P022 -> P019 -> P018 -> P020 -> P023,天山天池 -> 苏公塔 -> 高昌故城 -> 葡萄沟 -> 交河故城 -> 吐峪沟麻扎村 -> 坎儿井民俗园 -> 火焰山 -> 达坂城古镇 -> 江布拉克草原 -> 北庭故城遗址 -> 可可托海 -> 五彩滩 -> 禾木村 -> 喀纳斯湖 -> 白哈巴村 -> 世界魔鬼城,"{""charter_car"": 15.42, ""gateway_access"": 5.828, ""rail"": 2.433, ""rental_car"": 0.858, ""scenic_shuttle"": 9.5, ""self_drive"": 7.8}","{""charter_car"": 620.74, ""gateway_access"": 274.23, ""rail"": 99.0, ""rental_car"": 17.23, ""scenic_shuttle"": 0.0, ""self_drive"": 121.0}"
Q2V3_052_ROOTED_URUMQI,2,rooted_urumqi,乌鲁木齐市,乌鲁木齐市,21,20,2576.97,82.321,70.0,154.771,1,6,7,0,9.962,7.739,3.614,70.494,True,True,P032 -> P034 -> P031 -> P026 -> P024 -> P040 -> P028 -> P027 -> P025 -> P037 -> P039 -> P030 -> P029 -> P033 -> P009 -> P016 -> P015 -> P010 -> P014 -> P017 -> P008,博斯腾湖 -> 罗布人村寨 -> 克孜尔石窟 -> 香妃园 -> 喀什古城 -> 奥依塔克冰川 -> 石头城遗址 -> 帕米尔高原白沙湖 -> 艾提尕尔清真寺 -> 和田博物馆 -> 千里葡萄长廊 -> 库车王府 -> 天山神秘大峡谷 -> 巴音布鲁克草原 -> 那拉提草原 -> 夏塔古道 -> 昭苏草原 -> 喀拉峻大草原 -> 霍城薰衣草花田 -> 果子沟大桥 -> 赛里木湖,"{""charter_car"": 34.368, ""gateway_access"": 10.742, ""rental_car"": 21.511, ""scenic_shuttle"": 9.7, ""self_drive"": 6.0}","{""charter_car"": 1468.35, ""gateway_access"": 493.12, ""rental_car"": 527.5, ""scenic_shuttle"": 0.0, ""self_drive"": 88.0}"
Q2V3_053_OPEN_GATEWAY,1,open_gateway,阿勒泰市,吐鲁番市,15,11,803.99,32.629,52.25,85.579,0,2,2,0,9.28,7.78,1.74,27.303,True,True,P023 -> P022 -> P019 -> P018 -> P020 -> P021 -> P036 -> P035 -> P002 -> P005 -> P011 -> P012 -> P013 -> P006 -> P003,世界魔鬼城 -> 五彩滩 -> 禾木村 -> 喀纳斯湖 -> 白哈巴村 -> 可可托海 -> 北庭故城遗址 -> 江布拉克草原 -> 达坂城古镇 -> 坎儿井民俗园 -> 高昌故城 -> 苏公塔 -> 吐峪沟麻扎村 -> 交河故城 -> 火焰山,"{""charter_car"": 12.09, ""gateway_access"": 2.3, ""rental_car"": 5.339, ""scenic_shuttle"": 8.9, ""self_drive"": 4.0}","{""charter_car"": 490.09, ""gateway_access"": 55.0, ""rental_car"": 203.9, ""scenic_shuttle"": 0.0, ""self_drive"": 55.0}"
Q2V3_053_OPEN_GATEWAY,2,open_gateway,和田市,伊宁市(伊犁),23,20,2162.23,77.074,78.0,157.174,0,6,6,0,9.359,7.859,3.482,65.041,True,True,P037 -> P039 -> P024 -> P040 -> P028 -> P027 -> P025 -> P026 -> P030 -> P029 -> P031 -> P034 -> P032 -> P004 -> P001 -> P033 -> P009 -> P016 -> P015 -> P010 -> P014 -> P017 -> P008,和田博物馆 -> 千里葡萄长廊 -> 喀什古城 -> 奥依塔克冰川 -> 石头城遗址 -> 帕米尔高原白沙湖 -> 艾提尕尔清真寺 -> 香妃园 -> 库车王府 -> 天山神秘大峡谷 -> 克孜尔石窟 -> 罗布人村寨 -> 博斯腾湖 -> 葡萄沟 -> 天山天池 -> 巴音布鲁克草原 -> 那拉提草原 -> 夏塔古道 -> 昭苏草原 -> 喀拉峻大草原 -> 霍城薰衣草花田 -> 果子沟大桥 -> 赛里木湖,"{""charter_car"": 31.701, ""gateway_access"": 1.8, ""rail"": 3.55, ""rental_car"": 21.323, ""scenic_shuttle"": 12.7, ""self_drive"": 6.0}","{""charter_car"": 1318.51, ""gateway_access"": 50.0, ""rail"": 137.0, ""rental_car"": 568.72, ""scenic_shuttle"": 0.0, ""self_drive"": 88.0}"
Q2V3_054_ROOTED_URUMQI,1,rooted_urumqi,乌鲁木齐市,乌鲁木齐市,19,17,2460.6,70.141,64.25,135.791,2,2,4,2,21.135,7.988,3.236,58.818,True,False,P001 -> P025 -> P026 -> P023 -> P022 -> P019 -> P018 -> P020 -> P021 -> P036 -> P035 -> P002 -> P005 -> P012 -> P006 -> P003 -> P004 -> P013 -> P011,天山天池 -> 艾提尕尔清真寺 -> 香妃园 -> 世界魔鬼城 -> 五彩滩 -> 禾木村 -> 喀纳斯湖 -> 白哈巴村 -> 可可托海 -> 北庭故城遗址 -> 江布拉克草原 -> 达坂城古镇 -> 坎儿井民俗园 -> 苏公塔 -> 交河故城 -> 火焰山 -> 葡萄沟 -> 吐峪沟麻扎村 -> 高昌故城,"{""charter_car"": 46.502, ""gateway_access"": 4.2, ""rental_car"": 5.339, ""scenic_shuttle"": 10.1, ""self_drive"": 4.0}","{""charter_car"": 2060.68, ""gateway_access"": 141.02, ""rental_car"": 203.9, ""scenic_shuttle"": 0.0, ""self_drive"": 55.0}"
Q2V3_054_ROOTED_URUMQI,2,rooted_urumqi,乌鲁木齐市,乌鲁木齐市,19,19,2550.19,79.775,66.0,148.575,2,6,8,0,9.962,7.82,3.251,67.468,True,True,P008 -> P017 -> P014 -> P010 -> P015 -> P016 -> P009 -> P033 -> P029 -> P031 -> P024 -> P028 -> P027 -> P040 -> P037 -> P039 -> P030 -> P034 -> P032,赛里木湖 -> 果子沟大桥 -> 霍城薰衣草花田 -> 喀拉峻大草原 -> 昭苏草原 -> 夏塔古道 -> 那拉提草原 -> 巴音布鲁克草原 -> 天山神秘大峡谷 -> 克孜尔石窟 -> 喀什古城 -> 石头城遗址 -> 帕米尔高原白沙湖 -> 奥依塔克冰川 -> 和田博物馆 -> 千里葡萄长廊 -> 库车王府 -> 罗布人村寨 -> 博斯腾湖,"{""charter_car"": 29.229, ""gateway_access"": 10.871, ""rail"": 3.55, ""rental_car"": 17.025, ""scenic_shuttle"": 8.0, ""self_drive"": 11.1}","{""charter_car"": 1265.68, ""gateway_access"": 489.69, ""rail"": 137.0, ""rental_car"": 410.32, ""scenic_shuttle"": 0.0, ""self_drive"": 247.5}"
Q2V3_055_OPEN_GATEWAY,1,open_gateway,阿勒泰市,喀什市,19,15,1712.52,55.833,62.75,119.633,1,2,3,1,16.61,7.976,2.672,46.506,True,False,P023 -> P022 -> P019 -> P018 -> P020 -> P021 -> P036 -> P035 -> P002 -> P004 -> P013 -> P011 -> P003 -> P006 -> P012 -> P005 -> P025 -> P040 -> P027,世界魔鬼城 -> 五彩滩 -> 禾木村 -> 喀纳斯湖 -> 白哈巴村 -> 可可托海 -> 北庭故城遗址 -> 江布拉克草原 -> 达坂城古镇 -> 葡萄沟 -> 吐峪沟麻扎村 -> 高昌故城 -> 火焰山 -> 交河故城 -> 苏公塔 -> 坎儿井民俗园 -> 艾提尕尔清真寺 -> 奥依塔克冰川 -> 帕米尔高原白沙湖,"{""charter_car"": 27.2, ""gateway_access"": 4.447, ""rental_car"": 7.686, ""scenic_shuttle"": 12.5, ""self_drive"": 4.0}","{""charter_car"": 1230.76, ""gateway_access"": 154.76, ""rental_car"": 272.0, ""scenic_shuttle"": 0.0, ""self_drive"": 55.0}"
Q2V3_055_OPEN_GATEWAY,2,open_gateway,和田市,伊宁市(伊犁),19,18,2145.14,70.946,67.5,140.896,0,7,7,0,9.328,7.828,3.127,60.892,True,True,P037 -> P039 -> P026 -> P028 -> P024 -> P030 -> P029 -> P031 -> P034 -> P032 -> P001 -> P033 -> P009 -> P016 -> P015 -> P010 -> P014 -> P017 -> P008,和田博物馆 -> 千里葡萄长廊 -> 香妃园 -> 石头城遗址 -> 喀什古城 -> 库车王府 -> 天山神秘大峡谷 -> 克孜尔石窟 -> 罗布人村寨 -> 博斯腾湖 -> 天山天池 -> 巴音布鲁克草原 -> 那拉提草原 -> 夏塔古道 -> 昭苏草原 -> 喀拉峻大草原 -> 霍城薰衣草花田 -> 果子沟大桥 -> 赛里木湖,"{""charter_car"": 31.768, ""gateway_access"": 1.8, ""rail"": 3.55, ""rental_car"": 15.728, ""scenic_shuttle"": 7.0, ""self_drive"": 11.1}","{""charter_car"": 1355.07, ""gateway_access"": 50.0, ""rail"": 137.0, ""rental_car"": 355.57, ""scenic_shuttle"": 0.0, ""self_drive"": 247.5}"
Q2V3_056_ROOTED_URUMQI,1,rooted_urumqi,乌鲁木齐市,乌鲁木齐市,19,19,2652.22,84.697,59.5,146.297,2,4,6,2,18.162,7.7,3.614,71.827,True,False,P003 -> P011 -> P013 -> P012 -> P037 -> P039 -> P024 -> P026 -> P040 -> P028 -> P027 -> P025 -> P009 -> P016 -> P015 -> P010 -> P014 -> P017 -> P008,火焰山 -> 高昌故城 -> 吐峪沟麻扎村 -> 苏公塔 -> 和田博物馆 -> 千里葡萄长廊 -> 喀什古城 -> 香妃园 -> 奥依塔克冰川 -> 石头城遗址 -> 帕米尔高原白沙湖 -> 艾提尕尔清真寺 -> 那拉提草原 -> 夏塔古道 -> 昭苏草原 -> 喀拉峻大草原 -> 霍城薰衣草花田 -> 果子沟大桥 -> 赛里木湖,"{""charter_car"": 42.368, ""gateway_access"": 8.625, ""rental_car"": 15.804, ""scenic_shuttle"": 11.9, ""self_drive"": 6.0}","{""charter_car"": 1768.03, ""gateway_access"": 426.49, ""rental_car"": 369.7, ""scenic_shuttle"": 0.0, ""self_drive"": 88.0}"
Q2V3_056_ROOTED_URUMQI,2,rooted_urumqi,乌鲁木齐市,乌鲁木齐市,19,17,1703.27,57.263,70.75,129.763,0,5,5,0,9.133,7.633,2.574,47.064,True,True,P033 -> P029 -> P031 -> P030 -> P034 -> P032 -> P005 -> P006 -> P004 -> P002 -> P035 -> P036 -> P021 -> P022 -> P019 -> P018 -> P020 -> P023 -> P001,巴音布鲁克草原 -> 天山神秘大峡谷 -> 克孜尔石窟 -> 库车王府 -> 罗布人村寨 -> 博斯腾湖 -> 坎儿井民俗园 -> 交河故城 -> 葡萄沟 -> 达坂城古镇 -> 江布拉克草原 -> 北庭故城遗址 -> 可可托海 -> 五彩滩 -> 禾木村 -> 喀纳斯湖 -> 白哈巴村 -> 世界魔鬼城 -> 天山天池,"{""charter_car"": 20.644, ""gateway_access"": 7.129, ""rail"": 3.55, ""rental_car"": 9.14, ""scenic_shuttle"": 9.7, ""self_drive"": 7.1}","{""charter_car"": 804.78, ""gateway_access"": 257.08, ""rail"": 137.0, ""rental_car"": 383.41, ""scenic_shuttle"": 0.0, ""self_drive"": 121.0}"
Q2V3_057_OPEN_GATEWAY,1,open_gateway,喀什市,吐鲁番市,19,17,1947.22,70.414,56.5,128.314,2,2,4,1,21.441,7.548,3.209,60.144,True,False,P024 -> P026 -> P040 -> P028 -> P027 -> P025 -> P037 -> P039 -> P016 -> P015 -> P010 -> P014 -> P017 -> P008 -> P004 -> P013 -> P011 -> P003 -> P012,喀什古城 -> 香妃园 -> 奥依塔克冰川 -> 石头城遗址 -> 帕米尔高原白沙湖 -> 艾提尕尔清真寺 -> 和田博物馆 -> 千里葡萄长廊 -> 夏塔古道 -> 昭苏草原 -> 喀拉峻大草原 -> 霍城薰衣草花田 -> 果子沟大桥 -> 赛里木湖 -> 葡萄沟 -> 吐峪沟麻扎村 -> 高昌故城 -> 火焰山 -> 苏公塔,"{""charter_car"": 33.31, ""gateway_access"": 2.1, ""rental_car"": 15.804, ""scenic_shuttle"": 13.2, ""self_drive"": 6.0}","{""charter_car"": 1439.52, ""gateway_access"": 50.0, ""rental_car"": 369.7, ""scenic_shuttle"": 0.0, ""self_drive"": 88.0}"
Q2V3_057_OPEN_GATEWAY,2,open_gateway,阿勒泰市,库尔勒市,19,17,1510.38,52.939,73.75,128.089,0,4,4,0,9.035,7.535,2.468,42.756,True,True,P023 -> P022 -> P019 -> P018 -> P020 -> P021 -> P036 -> P035 -> P001 -> P006 -> P005 -> P002 -> P033 -> P009 -> P029 -> P030 -> P031 -> P034 -> P032,世界魔鬼城 -> 五彩滩 -> 禾木村 -> 喀纳斯湖 -> 白哈巴村 -> 可可托海 -> 北庭故城遗址 -> 江布拉克草原 -> 天山天池 -> 交河故城 -> 坎儿井民俗园 -> 达坂城古镇 -> 巴音布鲁克草原 -> 那拉提草原 -> 天山神秘大峡谷 -> 库车王府 -> 克孜尔石窟 -> 罗布人村寨 -> 博斯腾湖,"{""charter_car"": 24.2, ""gateway_access"": 2.3, ""rail"": 5.983, ""rental_car"": 6.306, ""scenic_shuttle"": 7.9, ""self_drive"": 6.25}","{""charter_car"": 900.37, ""gateway_access"": 55.0, ""rail"": 236.0, ""rental_car"": 200.76, ""scenic_shuttle"": 0.0, ""self_drive"": 118.25}"
Q2V3_058_ROOTED_URUMQI,1,rooted_urumqi,乌鲁木齐市,乌鲁木齐市,15,13,1313.99,49.185,50.75,101.335,0,4,4,0,9.295,7.795,2.223,41.769,True,True,P005 -> P012 -> P013 -> P011 -> P006 -> P003 -> P004 -> P001 -> P008 -> P017 -> P014 -> P010 -> P015 -> P016 -> P009,坎儿井民俗园 -> 苏公塔 -> 吐峪沟麻扎村 -> 高昌故城 -> 交河故城 -> 火焰山 -> 葡萄沟 -> 天山天池 -> 赛里木湖 -> 果子沟大桥 -> 霍城薰衣草花田 -> 喀拉峻大草原 -> 昭苏草原 -> 夏塔古道 -> 那拉提草原,"{""charter_car"": 12.678, ""gateway_access"": 9.826, ""rental_car"": 12.581, ""scenic_shuttle"": 8.1, ""self_drive"": 6.0}","{""charter_car"": 530.36, ""gateway_access"": 361.36, ""rental_car"": 334.27, ""scenic_shuttle"": 0.0, ""self_drive"": 88.0}"
Q2V3_058_ROOTED_URUMQI,2,rooted_urumqi,乌鲁木齐市,乌鲁木齐市,23,21,2853.84,84.938,79.5,166.888,1,6,7,0,9.962,7.947,3.632,69.944,True,True,P023 -> P022 -> P019 -> P018 -> P020 -> P021 -> P036 -> P035 -> P002 -> P033 -> P029 -> P031 -> P026 -> P024 -> P040 -> P028 -> P027 -> P025 -> P037 -> P039 -> P030 -> P034 -> P032,世界魔鬼城 -> 五彩滩 -> 禾木村 -> 喀纳斯湖 -> 白哈巴村 -> 可可托海 -> 北庭故城遗址 -> 江布拉克草原 -> 达坂城古镇 -> 巴音布鲁克草原 -> 天山神秘大峡谷 -> 克孜尔石窟 -> 香妃园 -> 喀什古城 -> 奥依塔克冰川 -> 石头城遗址 -> 帕米尔高原白沙湖 -> 艾提尕尔清真寺 -> 和田博物馆 -> 千里葡萄长廊 -> 库车王府 -> 罗布人村寨 -> 博斯腾湖,"{""charter_car"": 40.121, ""gateway_access"": 9.544, ""rail"": 3.55, ""rental_car"": 14.723, ""scenic_shuttle"": 13.0, ""self_drive"": 4.0}","{""charter_car"": 1759.75, ""gateway_access"": 426.1, ""rail"": 137.0, ""rental_car"": 475.99, ""scenic_shuttle"": 0.0, ""self_drive"": 55.0}"
Q2V3_059_OPEN_GATEWAY,1,open_gateway,那拉提镇,吐鲁番市,15,12,926.9,39.193,50.75,90.993,0,3,3,0,9.083,7.583,1.922,32.716,True,True,P009 -> P016 -> P015 -> P010 -> P014 -> P017 -> P008 -> P001 -> P005 -> P011 -> P013 -> P006 -> P012 -> P003 -> P004,那拉提草原 -> 夏塔古道 -> 昭苏草原 -> 喀拉峻大草原 -> 霍城薰衣草花田 -> 果子沟大桥 -> 赛里木湖 -> 天山天池 -> 坎儿井民俗园 -> 高昌故城 -> 吐峪沟麻扎村 -> 交河故城 -> 苏公塔 -> 火焰山 -> 葡萄沟,"{""charter_car"": 12.57, ""gateway_access"": 1.6, ""rail"": 2.433, ""rental_car"": 8.49, ""scenic_shuttle"": 8.1, ""self_drive"": 6.0}","{""charter_car"": 535.88, ""gateway_access"": 55.0, ""rail"": 99.0, ""rental_car"": 149.02, ""scenic_shuttle"": 0.0, ""self_drive"": 88.0}"
Q2V3_059_OPEN_GATEWAY,2,open_gateway,阿勒泰市,和田市,23,19,2166.44,70.643,79.5,151.893,0,5,5,0,9.494,7.994,3.329,60.414,True,True,P023 -> P022 -> P019 -> P018 -> P020 -> P021 -> P036 -> P035 -> P002 -> P032 -> P034 -> P033 -> P029 -> P030 -> P031 -> P026 -> P024 -> P040 -> P028 -> P027 -> P025 -> P039 -> P037,世界魔鬼城 -> 五彩滩 -> 禾木村 -> 喀纳斯湖 -> 白哈巴村 -> 可可托海 -> 北庭故城遗址 -> 江布拉克草原 -> 达坂城古镇 -> 博斯腾湖 -> 罗布人村寨 -> 巴音布鲁克草原 -> 天山神秘大峡谷 -> 库车王府 -> 克孜尔石窟 -> 香妃园 -> 喀什古城 -> 奥依塔克冰川 -> 石头城遗址 -> 帕米尔高原白沙湖 -> 艾提尕尔清真寺 -> 千里葡萄长廊 -> 和田博物馆,"{""charter_car"": 31.778, ""gateway_access"": 1.6, ""rental_car"": 19.665, ""scenic_shuttle"": 13.6, ""self_drive"": 4.0}","{""charter_car"": 1392.4, ""gateway_access"": 55.0, ""rental_car"": 664.04, ""scenic_shuttle"": 0.0, ""self_drive"": 55.0}"
Q2V3_060_ROOTED_URUMQI,1,rooted_urumqi,乌鲁木齐市,乌鲁木齐市,15,14,2006.1,61.446,42.0,105.196,1,4,5,0,9.962,7.514,2.353,50.226,True,True,P033 -> P029 -> P031 -> P026 -> P024 -> P040 -> P028 -> P027 -> P025 -> P037 -> P039 -> P030 -> P034 -> P032 -> P011,巴音布鲁克草原 -> 天山神秘大峡谷 -> 克孜尔石窟 -> 香妃园 -> 喀什古城 -> 奥依塔克冰川 -> 石头城遗址 -> 帕米尔高原白沙湖 -> 艾提尕尔清真寺 -> 和田博物馆 -> 千里葡萄长廊 -> 库车王府 -> 罗布人村寨 -> 博斯腾湖 -> 高昌故城,"{""charter_car"": 21.479, ""gateway_access"": 9.326, ""rail"": 3.55, ""rental_car"": 10.691, ""scenic_shuttle"": 10.6, ""self_drive"": 5.8}","{""charter_car"": 1015.04, ""gateway_access"": 323.83, ""rail"": 137.0, ""rental_car"": 326.73, ""scenic_shuttle"": 0.0, ""self_drive"": 203.5}"
Q2V3_060_ROOTED_URUMQI,2,rooted_urumqi,乌鲁木齐市,乌鲁木齐市,23,20,1952.76,68.887,88.25,159.587,0,7,7,0,9.479,7.979,3.326,59.393,True,True,P002 -> P005 -> P013 -> P003 -> P012 -> P006 -> P004 -> P035 -> P036 -> P001 -> P021 -> P022 -> P019 -> P018 -> P020 -> P023 -> P008 -> P017 -> P014 -> P010 -> P015 -> P016 -> P009,达坂城古镇 -> 坎儿井民俗园 -> 吐峪沟麻扎村 -> 火焰山 -> 苏公塔 -> 交河故城 -> 葡萄沟 -> 江布拉克草原 -> 北庭故城遗址 -> 天山天池 -> 可可托海 -> 五彩滩 -> 禾木村 -> 喀纳斯湖 -> 白哈巴村 -> 世界魔鬼城 -> 赛里木湖 -> 果子沟大桥 -> 霍城薰衣草花田 -> 喀拉峻大草原 -> 昭苏草原 -> 夏塔古道 -> 那拉提草原,"{""charter_car"": 27.894, ""gateway_access"": 8.742, ""rental_car"": 11.501, ""scenic_shuttle"": 8.5, ""self_drive"": 12.25}","{""charter_car"": 1146.33, ""gateway_access"": 308.56, ""rental_car"": 258.62, ""scenic_shuttle"": 0.0, ""self_drive"": 239.25}"
Q2V3_061_OPEN_GATEWAY,1,open_gateway,和田市,那拉提镇,15,12,1333.02,46.431,45.5,92.981,0,3,3,0,9.248,7.748,1.997,36.986,True,True,P037 -> P039 -> P024 -> P040 -> P028 -> P027 -> P025 -> P026 -> P030 -> P031 -> P029 -> P034 -> P032 -> P033 -> P009,和田博物馆 -> 千里葡萄长廊 -> 喀什古城 -> 奥依塔克冰川 -> 石头城遗址 -> 帕米尔高原白沙湖 -> 艾提尕尔清真寺 -> 香妃园 -> 库车王府 -> 克孜尔石窟 -> 天山神秘大峡谷 -> 罗布人村寨 -> 博斯腾湖 -> 巴音布鲁克草原 -> 那拉提草原,"{""charter_car"": 19.293, ""gateway_access"": 1.6, ""rail"": 3.55, ""rental_car"": 9.588, ""scenic_shuttle"": 12.4}","{""charter_car"": 868.84, ""gateway_access"": 55.0, ""rail"": 137.0, ""rental_car"": 272.18, ""scenic_shuttle"": 0.0}"
Q2V3_061_OPEN_GATEWAY,2,open_gateway,那拉提镇,吐鲁番市,23,19,1619.99,62.125,84.75,148.625,0,5,5,0,9.322,7.822,3.226,53.608,True,True,P016 -> P015 -> P010 -> P014 -> P017 -> P008 -> P023 -> P022 -> P019 -> P018 -> P020 -> P021 -> P001 -> P035 -> P036 -> P002 -> P005 -> P013 -> P003 -> P012 -> P011 -> P006 -> P004,夏塔古道 -> 昭苏草原 -> 喀拉峻大草原 -> 霍城薰衣草花田 -> 果子沟大桥 -> 赛里木湖 -> 世界魔鬼城 -> 五彩滩 -> 禾木村 -> 喀纳斯湖 -> 白哈巴村 -> 可可托海 -> 天山天池 -> 江布拉克草原 -> 北庭故城遗址 -> 达坂城古镇 -> 坎儿井民俗园 -> 吐峪沟麻扎村 -> 火焰山 -> 苏公塔 -> 高昌故城 -> 交河故城 -> 葡萄沟,"{""charter_car"": 17.848, ""gateway_access"": 7.998, ""rental_car"": 13.829, ""scenic_shuttle"": 10.5, ""self_drive"": 11.95}","{""charter_car"": 813.0, ""gateway_access"": 258.82, ""rental_car"": 352.92, ""scenic_shuttle"": 0.0, ""self_drive"": 195.25}"
Q2V3_062_ROOTED_URUMQI,1,rooted_urumqi,乌鲁木齐市,乌鲁木齐市,21,21,3311.79,90.963,68.75,162.163,2,5,7,2,20.247,7.722,3.996,75.822,True,False,P005 -> P006 -> P013 -> P011 -> P012 -> P037 -> P039 -> P024 -> P040 -> P028 -> P027 -> P025 -> P026 -> P016 -> P017 -> P023 -> P022 -> P019 -> P018 -> P020 -> P021,坎儿井民俗园 -> 交河故城 -> 吐峪沟麻扎村 -> 高昌故城 -> 苏公塔 -> 和田博物馆 -> 千里葡萄长廊 -> 喀什古城 -> 奥依塔克冰川 -> 石头城遗址 -> 帕米尔高原白沙湖 -> 艾提尕尔清真寺 -> 香妃园 -> 夏塔古道 -> 果子沟大桥 -> 世界魔鬼城 -> 五彩滩 -> 禾木村 -> 喀纳斯湖 -> 白哈巴村 -> 可可托海,"{""charter_car"": 59.349, ""gateway_access"": 8.168, ""rental_car"": 11.346, ""scenic_shuttle"": 12.1}","{""charter_car"": 2545.51, ""gateway_access"": 396.34, ""rental_car"": 369.94, ""scenic_shuttle"": 0.0}"
Q2V3_062_ROOTED_URUMQI,2,rooted_urumqi,乌鲁木齐市,乌鲁木齐市,17,16,1354.61,57.796,61.5,120.696,0,4,4,0,9.043,7.543,2.526,49.265,True,True,P008 -> P014 -> P010 -> P015 -> P009 -> P033 -> P029 -> P030 -> P031 -> P034 -> P032 -> P004 -> P003 -> P002 -> P036 -> P035 -> P001,赛里木湖 -> 霍城薰衣草花田 -> 喀拉峻大草原 -> 昭苏草原 -> 那拉提草原 -> 巴音布鲁克草原 -> 天山神秘大峡谷 -> 库车王府 -> 克孜尔石窟 -> 罗布人村寨 -> 博斯腾湖 -> 葡萄沟 -> 火焰山 -> 达坂城古镇 -> 北庭故城遗址 -> 江布拉克草原 -> 天山天池,"{""charter_car"": 12.793, ""gateway_access"": 6.868, ""rail"": 3.55, ""rental_car"": 10.835, ""scenic_shuttle"": 8.0, ""self_drive"": 15.75}","{""charter_car"": 360.46, ""gateway_access"": 337.74, ""rail"": 137.0, ""rental_car"": 258.16, ""scenic_shuttle"": 0.0, ""self_drive"": 261.25}"
Q2V3_063_OPEN_GATEWAY,1,open_gateway,吐鲁番市,喀什市,21,20,2672.48,80.437,72.25,155.137,2,5,7,1,21.235,7.757,3.742,68.735,True,False,P012 -> P006 -> P003 -> P005 -> P021 -> P022 -> P019 -> P018 -> P020 -> P023 -> P017 -> P010 -> P016 -> P037 -> P039 -> P025 -> P040 -> P028 -> P027 -> P024 -> P026,苏公塔 -> 交河故城 -> 火焰山 -> 坎儿井民俗园 -> 可可托海 -> 五彩滩 -> 禾木村 -> 喀纳斯湖 -> 白哈巴村 -> 世界魔鬼城 -> 果子沟大桥 -> 喀拉峻大草原 -> 夏塔古道 -> 和田博物馆 -> 千里葡萄长廊 -> 艾提尕尔清真寺 -> 奥依塔克冰川 -> 石头城遗址 -> 帕米尔高原白沙湖 -> 喀什古城 -> 香妃园,"{""charter_car"": 50.447, ""gateway_access"": 2.1, ""rental_car"": 11.64, ""scenic_shuttle"": 10.1, ""self_drive"": 6.15}","{""charter_car"": 2134.09, ""gateway_access"": 50.0, ""rental_car"": 342.64, ""scenic_shuttle"": 0.0, ""self_drive"": 145.75}"
