label_id,from_id,to_id,raw_mode,normalized_mode,mode_combo,raw_cost_yuan_for_two,calibrated_cost_yuan_for_two,cost_delta,time_hours,cost_calibration_note,source,is_gateway_label
Q2L003250,P002,P040,air,air,airport_transfer -> air -> airport_transfer,873.28,873.28,0.0,4.583,raw_cost_kept,air_public_schedule_seed,False
Q2L003274,P002,P040,air,air,airport_transfer -> air -> airport_transfer,2440.0,2440.0,0.0,4.5,raw_cost_kept,air_public_schedule_seed,False
Q2L000159,P003,P001,self_drive,rental_car,scenic_shuttle -> self_drive -> self_drive -> scenic_shuttle,151.25,151.25,0.0,5.15,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L000160,P003,P001,rental_car,rental_car,amap_selfdrive,159.44,159.44,0.0,3.571,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L000161,P003,P002,self_drive,rental_car,scenic_shuttle -> self_drive -> scenic_shuttle,66.0,66.0,0.0,3.8,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L000162,P003,P002,rental_car,rental_car,amap_selfdrive,81.4,81.4,0.0,2.086,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L000163,P003,P003,same_spot,same_spot,same_spot,0.0,0.0,0.0,0.0,raw_cost_kept,zero_self_loop,False
Q2L000165,P003,P004,rental_car,taxi_transfer,amap_selfdrive,16.67,16.67,0.0,0.578,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L000167,P003,P005,rental_car,taxi_transfer,amap_selfdrive,18.14,18.14,0.0,0.679,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L000169,P003,P006,rental_car,taxi_transfer,amap_selfdrive,22.99,22.99,0.0,0.801,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L000170,P003,P007,self_drive,charter_car,scenic_shuttle -> self_drive -> self_drive -> scenic_shuttle,462.0,462.0,0.0,17.0,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L000171,P003,P007,charter_car,charter_car,amap_selfdrive,758.98,758.98,0.0,15.74,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L000173,P003,P008,charter_car,charter_car,amap_selfdrive,417.72,417.72,0.0,8.365,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L000175,P003,P009,charter_car,charter_car,amap_selfdrive,354.14,354.14,0.0,9.694,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L000177,P003,P010,charter_car,charter_car,amap_selfdrive,501.75,501.75,0.0,13.622,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L000176,P003,P010,air,charter_car,scenic_shuttle -> self_drive -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,1682.25,1682.25,0.0,11.75,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L000179,P003,P011,rental_car,taxi_transfer,amap_selfdrive,7.71,7.71,0.0,0.331,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L000181,P003,P012,rental_car,taxi_transfer,amap_selfdrive,15.71,15.71,0.0,0.521,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L000183,P003,P013,rental_car,taxi_transfer,amap_selfdrive,10.74,10.74,0.0,0.378,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L000185,P003,P014,charter_car,charter_car,amap_selfdrive,451.64,451.64,0.0,9.312,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L000187,P003,P015,charter_car,charter_car,amap_selfdrive,522.92,522.92,0.0,15.511,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L000186,P003,P015,air,charter_car,scenic_shuttle -> self_drive -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,1718.0,1718.0,0.0,14.25,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L000189,P003,P016,charter_car,charter_car,amap_selfdrive,560.87,560.87,0.0,14.93,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L000188,P003,P016,air,charter_car,scenic_shuttle -> self_drive -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,1798.0,1798.0,0.0,12.75,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L000191,P003,P017,charter_car,charter_car,amap_selfdrive,444.33,444.33,0.0,8.932,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L000192,P003,P018,self_drive,charter_car,scenic_shuttle -> self_drive -> self_drive -> scenic_shuttle,440.0,440.0,0.0,11.15,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L000194,P003,P019,self_drive,charter_car,scenic_shuttle -> self_drive -> self_drive -> scenic_shuttle,440.0,440.0,0.0,11.15,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L000195,P003,P019,charter_car,charter_car,amap_selfdrive,490.58,490.58,0.0,11.041,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L000197,P003,P020,charter_car,charter_car,amap_selfdrive,484.2,484.2,0.0,10.967,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L000196,P003,P020,self_drive,charter_car,scenic_shuttle -> self_drive -> self_drive -> scenic_shuttle,773.0,773.0,0.0,12.15,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L000199,P003,P021,charter_car,charter_car,amap_selfdrive,410.56,410.56,0.0,8.53,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L000198,P003,P021,self_drive,charter_car,scenic_shuttle -> self_drive -> self_drive -> scenic_shuttle,462.5,462.5,0.0,10.15,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L000201,P003,P022,charter_car,charter_car,amap_selfdrive,418.57,418.57,0.0,8.743,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L000200,P003,P022,self_drive,charter_car,scenic_shuttle -> self_drive -> self_drive -> scenic_shuttle,440.0,440.0,0.0,11.15,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L000203,P003,P023,charter_car,charter_car,amap_selfdrive,354.13,354.13,0.0,7.072,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L000205,P003,P024,charter_car,charter_car,amap_selfdrive,758.05,758.05,0.0,15.708,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L000204,P003,P024,air,charter_car,scenic_shuttle -> self_drive -> transfer -> air -> transfer -> scenic_shuttle,1319.0,1319.0,0.0,8.55,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L000207,P003,P025,charter_car,charter_car,amap_selfdrive,758.02,758.02,0.0,15.678,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L000206,P003,P025,air,charter_car,scenic_shuttle -> self_drive -> transfer -> air -> transfer -> scenic_shuttle,1319.0,1319.0,0.0,8.55,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L000209,P003,P026,charter_car,charter_car,amap_selfdrive,758.03,758.03,0.0,15.693,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L000208,P003,P026,air,charter_car,scenic_shuttle -> self_drive -> transfer -> air -> transfer -> scenic_shuttle,1319.0,1319.0,0.0,8.55,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L000211,P003,P027,charter_car,charter_car,amap_selfdrive,863.86,863.86,0.0,18.453,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L000210,P003,P027,air,charter_car,scenic_shuttle -> self_drive -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,1478.5,1478.5,0.0,15.25,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L000213,P003,P028,charter_car,charter_car,amap_selfdrive,918.69,918.69,0.0,19.902,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L000212,P003,P028,air,charter_car,scenic_shuttle -> self_drive -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,1478.5,1478.5,0.0,13.05,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L000215,P003,P029,charter_car,charter_car,amap_selfdrive,402.72,402.72,0.0,9.851,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L000214,P003,P029,air,charter_car,scenic_shuttle -> self_drive -> transfer -> air -> transfer -> scenic_shuttle,1119.0,1119.0,0.0,9.5,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L000217,P003,P030,charter_car,charter_car,amap_selfdrive,372.07,372.07,0.0,8.876,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L000216,P003,P030,air,charter_car,scenic_shuttle -> self_drive -> transfer -> air -> transfer -> scenic_shuttle,1119.0,1119.0,0.0,8.3,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L000219,P003,P031,charter_car,charter_car,amap_selfdrive,401.98,401.98,0.0,9.86,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L000218,P003,P031,air,charter_car,scenic_shuttle -> self_drive -> transfer -> air -> transfer -> scenic_shuttle,1119.0,1119.0,0.0,9.5,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L000221,P003,P032,charter_car,rental_car,amap_selfdrive,195.61,195.61,0.0,5.568,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L000220,P003,P032,self_drive,rental_car,scenic_shuttle -> self_drive -> scenic_shuttle,203.5,203.5,0.0,5.8,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L000223,P003,P033,charter_car,charter_car,amap_selfdrive,321.31,321.31,0.0,8.213,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L000224,P003,P034,self_drive,charter_car,scenic_shuttle -> self_drive -> scenic_shuttle,203.5,203.5,0.0,6.5,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L000226,P003,P035,self_drive,rental_car,scenic_shuttle -> self_drive -> scenic_shuttle,99.0,99.0,0.0,5.0,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L000227,P003,P035,rental_car,rental_car,amap_selfdrive,178.66,178.66,0.0,4.531,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L000228,P003,P036,self_drive,rental_car,scenic_shuttle -> self_drive -> scenic_shuttle,99.0,99.0,0.0,3.8,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L000231,P003,P037,charter_car,charter_car,amap_selfdrive,733.1,733.1,0.0,17.114,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L000230,P003,P037,air,charter_car,scenic_shuttle -> self_drive -> transfer -> air -> air -> transfer -> scenic_shuttle,1869.0,1869.0,0.0,11.55,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L000233,P003,P038,charter_car,charter_car,amap_selfdrive,595.18,595.18,0.0,15.438,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L000232,P003,P038,air,charter_car,scenic_shuttle -> self_drive -> transfer -> air -> air -> transfer -> self_drive -> scenic_shuttle,1929.5,1929.5,0.0,14.75,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L000235,P003,P039,charter_car,charter_car,amap_selfdrive,732.99,732.99,0.0,17.125,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L000234,P003,P039,air,charter_car,scenic_shuttle -> self_drive -> transfer -> air -> air -> transfer -> scenic_shuttle,1869.0,1869.0,0.0,11.55,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L000237,P003,P040,charter_car,charter_car,amap_selfdrive,816.03,816.03,0.0,17.051,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L000236,P003,P040,air,charter_car,scenic_shuttle -> self_drive -> transfer -> air -> transfer -> scenic_shuttle,1319.0,1319.0,0.0,10.25,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L000239,P004,P001,rental_car,rental_car,amap_selfdrive,147.52,147.52,0.0,3.245,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L000240,P004,P002,self_drive,rental_car,scenic_shuttle -> self_drive -> scenic_shuttle,66.0,66.0,0.0,3.1,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L000241,P004,P002,rental_car,rental_car,amap_selfdrive,69.48,69.48,0.0,1.772,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L000243,P004,P003,rental_car,taxi_transfer,amap_selfdrive,16.79,16.79,0.0,0.571,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L000244,P004,P004,same_spot,same_spot,same_spot,0.0,0.0,0.0,0.0,raw_cost_kept,zero_self_loop,False
Q2L000246,P004,P005,rental_car,taxi_transfer,amap_selfdrive,7.54,7.54,0.0,0.416,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L000248,P004,P006,rental_car,taxi_transfer,amap_selfdrive,11.18,11.18,0.0,0.54,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L000247,P004,P006,scenic_shuttle,scenic_shuttle,scenic_shuttle -> scenic_shuttle,0.0,40.0,40.0,0.6,scenic_shuttle_cost_floor_applied:0.00->40.00,enhanced_od_matrix_with_amap,False
Q2L000249,P004,P007,self_drive,charter_car,scenic_shuttle -> self_drive -> self_drive -> scenic_shuttle,462.0,462.0,0.0,16.3,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L000250,P004,P007,charter_car,charter_car,amap_selfdrive,748.53,748.53,0.0,15.544,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L000252,P004,P008,charter_car,charter_car,amap_selfdrive,405.8,405.8,0.0,7.994,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L000254,P004,P009,charter_car,charter_car,amap_selfdrive,342.22,342.22,0.0,9.396,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L000256,P004,P010,charter_car,charter_car,amap_selfdrive,489.84,489.84,0.0,13.312,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L000255,P004,P010,air,charter_car,scenic_shuttle -> self_drive -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,1682.25,1682.25,0.0,11.05,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L000258,P004,P011,rental_car,taxi_transfer,amap_selfdrive,21.49,21.49,0.0,0.853,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L000260,P004,P012,rental_car,taxi_transfer,amap_selfdrive,5.0,5.0,0.0,0.295,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L000262,P004,P013,rental_car,taxi_transfer,amap_selfdrive,27.34,27.34,0.0,0.907,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L000264,P004,P014,charter_car,charter_car,amap_selfdrive,439.73,439.73,0.0,8.974,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L000266,P004,P015,charter_car,charter_car,amap_selfdrive,511.01,511.01,0.0,15.222,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L000265,P004,P015,air,charter_car,scenic_shuttle -> self_drive -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,1718.0,1718.0,0.0,13.55,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L000268,P004,P016,charter_car,charter_car,amap_selfdrive,548.96,548.96,0.0,14.622,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L000267,P004,P016,air,charter_car,scenic_shuttle -> self_drive -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,1798.0,1798.0,0.0,12.05,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L000270,P004,P017,charter_car,charter_car,amap_selfdrive,432.42,432.42,0.0,8.57,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L000271,P004,P018,self_drive,charter_car,scenic_shuttle -> self_drive -> self_drive -> scenic_shuttle,440.0,440.0,0.0,10.45,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L000273,P004,P019,self_drive,charter_car,scenic_shuttle -> self_drive -> self_drive -> scenic_shuttle,440.0,440.0,0.0,10.45,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L000276,P004,P020,charter_car,charter_car,amap_selfdrive,472.29,472.29,0.0,10.647,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L000275,P004,P020,self_drive,charter_car,scenic_shuttle -> self_drive -> self_drive -> scenic_shuttle,773.0,773.0,0.0,11.45,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L000278,P004,P021,charter_car,charter_car,amap_selfdrive,398.64,398.64,0.0,8.191,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L000277,P004,P021,self_drive,charter_car,scenic_shuttle -> self_drive -> self_drive -> scenic_shuttle,462.5,462.5,0.0,9.45,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L000280,P004,P022,charter_car,charter_car,amap_selfdrive,406.66,406.66,0.0,8.415,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L000279,P004,P022,self_drive,charter_car,scenic_shuttle -> self_drive -> self_drive -> scenic_shuttle,440.0,440.0,0.0,10.45,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L000282,P004,P023,charter_car,charter_car,amap_selfdrive,342.22,342.22,0.0,6.735,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L000284,P004,P024,charter_car,charter_car,amap_selfdrive,747.6,747.6,0.0,15.51,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L000283,P004,P024,air,charter_car,scenic_shuttle -> self_drive -> transfer -> air -> transfer -> scenic_shuttle,1319.0,1319.0,0.0,7.85,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L000286,P004,P025,charter_car,charter_car,amap_selfdrive,747.57,747.57,0.0,15.484,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L000285,P004,P025,air,charter_car,scenic_shuttle -> self_drive -> transfer -> air -> transfer -> scenic_shuttle,1319.0,1319.0,0.0,7.85,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L000288,P004,P026,charter_car,charter_car,amap_selfdrive,747.58,747.58,0.0,15.494,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L000287,P004,P026,air,charter_car,scenic_shuttle -> self_drive -> transfer -> air -> transfer -> scenic_shuttle,1319.0,1319.0,0.0,7.85,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L000290,P004,P027,charter_car,charter_car,amap_selfdrive,853.4,853.4,0.0,18.266,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L000289,P004,P027,air,charter_car,scenic_shuttle -> self_drive -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,1478.5,1478.5,0.0,14.55,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L000292,P004,P028,charter_car,charter_car,amap_selfdrive,908.23,908.23,0.0,19.716,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L000291,P004,P028,air,charter_car,scenic_shuttle -> self_drive -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,1478.5,1478.5,0.0,12.35,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L000294,P004,P029,charter_car,charter_car,amap_selfdrive,392.26,392.26,0.0,9.664,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L000293,P004,P029,air,charter_car,scenic_shuttle -> self_drive -> transfer -> air -> transfer -> scenic_shuttle,1119.0,1119.0,0.0,8.8,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L000296,P004,P030,charter_car,charter_car,amap_selfdrive,361.61,361.61,0.0,8.667,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L000295,P004,P030,air,charter_car,scenic_shuttle -> self_drive -> transfer -> air -> transfer -> scenic_shuttle,1119.0,1119.0,0.0,7.6,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L000298,P004,P031,charter_car,charter_car,amap_selfdrive,391.53,391.53,0.0,9.652,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L000297,P004,P031,air,charter_car,scenic_shuttle -> self_drive -> transfer -> air -> transfer -> scenic_shuttle,1119.0,1119.0,0.0,8.8,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L000300,P004,P032,charter_car,rental_car,amap_selfdrive,185.16,185.16,0.0,5.356,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L000299,P004,P032,self_drive,rental_car,scenic_shuttle -> self_drive -> scenic_shuttle,203.5,203.5,0.0,5.1,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L000302,P004,P033,charter_car,charter_car,amap_selfdrive,309.39,309.39,0.0,7.92,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L000303,P004,P034,self_drive,rental_car,scenic_shuttle -> self_drive -> scenic_shuttle,203.5,203.5,0.0,5.8,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L000304,P004,P034,charter_car,charter_car,amap_selfdrive,246.58,246.58,0.0,6.477,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L000305,P004,P035,self_drive,rental_car,scenic_shuttle -> self_drive -> scenic_shuttle,99.0,99.0,0.0,4.3,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L000307,P004,P036,self_drive,rental_car,scenic_shuttle -> self_drive -> scenic_shuttle,99.0,99.0,0.0,3.1,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L000310,P004,P037,charter_car,charter_car,amap_selfdrive,722.64,722.64,0.0,16.887,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L000309,P004,P037,air,charter_car,scenic_shuttle -> self_drive -> transfer -> air -> air -> transfer -> scenic_shuttle,1869.0,1869.0,0.0,10.85,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L000312,P004,P038,charter_car,charter_car,amap_selfdrive,584.72,584.72,0.0,15.231,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L000311,P004,P038,air,charter_car,scenic_shuttle -> self_drive -> transfer -> air -> air -> transfer -> self_drive -> scenic_shuttle,1929.5,1929.5,0.0,14.05,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L000314,P004,P039,charter_car,charter_car,amap_selfdrive,722.53,722.53,0.0,16.901,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L000313,P004,P039,air,charter_car,scenic_shuttle -> self_drive -> transfer -> air -> air -> transfer -> scenic_shuttle,1869.0,1869.0,0.0,10.85,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L000316,P004,P040,charter_car,charter_car,amap_selfdrive,805.57,805.57,0.0,16.864,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L000315,P004,P040,air,charter_car,scenic_shuttle -> self_drive -> transfer -> air -> transfer -> scenic_shuttle,1319.0,1319.0,0.0,9.55,raw_cost_kept,enhanced_od_matrix_with_amap,False
